FISHNET_ID,barley_HgHa,cassava_HgHa,groundnut_HgHa,maize_HgHa,millet_HgHa,rapeseed_HgHa,rice_HgHa,rye_HgHa,sorghum_HgHa,soybean_HgHa,sunflower_HgHa,wheat_HgHa,COUNTRY,mean_potato
46786,0.432114071,NA,NA,9.987438343,0.356166884,0.197595146,NA,0.35553757,3.670070207,2.737180516,0.272669033,2.615416147,United States,41.3607
46788,0.011296297,NA,0.01324074,0.031203703,0.018148149,0.009537037,0.020092593,0.020462963,0.021944443,NA,0.015228684,0.02675926,Kazakhstan,0.156974
46791,1.995102016,5.56142881,0.780457504,2.936198278,1.411966548,0.180556174,3.74337244,1.263838426,2.163403676,1.103701441,0.558972746,1.278588907,China,10.3358
46792,0.486818178,8.66631156,0.82411509,0.719195721,0.62490793,NA,0.895044512,NA,0.51000002,0.297308028,0.155984844,1.326219411,Angola,3.94649
46794,0.449072608,1.615687013,0.75999999,2.193317924,NA,NA,1.247996317,0.528888894,NA,NA,NA,0.331684232,Ecuador,6.74068
46795,0.174416672,NA,0.134166664,0.929583315,NA,0.017250001,0.672749998,0.168666666,0.931500026,0.003833333,0.084333333,0.262583334,Afghanistan,2.65705
46797,1.400983939,NA,2.059543371,4.726270199,1.499089718,0.385000015,4.821443081,1.207442641,4.561737061,2.338276384,1.779898396,1.958711148,Argentina,27.04
46801,NA,NA,NA,8.080829201,NA,NA,5.936689863,0.626385804,4.562236044,2.003346402,0.636562734,3.248449073,United States,NA
46802,0.389469066,NA,0.164712407,0.857545047,0.28605691,0.184372605,NA,0.114545454,0.371013513,0.358842091,0.090578065,0.280554192,Australia,4.9356
46803,0.133636363,1.907103567,0.148912838,0.164974065,0.147903717,NA,0.143339901,NA,0.140000006,0.075678405,NA,0.270509832,Congo DRC,0.612183
46805,1.725523032,NA,3.517241314,5.154101273,NA,NA,1.21230583,0.203314277,0.913461527,0.961538462,NA,1.070339389,Greece,18.167
46806,2.972222222,15.88157475,3.528424265,8.239778077,1.443847885,1.831059305,0.476136843,1.704074102,3.771131522,2.695652283,3.677527465,5.212674348,China,28.2391
46807,5.078181692,4.060661103,0.266605601,0.218603903,0.298814812,NA,0.626857284,NA,0.609920004,0.691029105,0.076563813,5.292506056,Zimbabwe,14.7571
46808,2.875,15.36208399,NA,NA,NA,1.253623995,NA,1.648333361,NA,2.486929325,NA,3.933603946,China,21.1269
46810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,New Zealand,NA
46818,0.867079908,NA,0.950915591,1.740676358,0.393256187,0.419028624,NA,0.209999998,1.051012828,0.595548605,0.359918057,0.750977089,Australia,6.79779
46821,0.444925594,NA,0.544000006,1.318000031,0.184000003,NA,0.740912914,NA,NA,0.320000005,0.108000004,0.366171145,Iran,2.41687
46826,NA,8.372551065,NA,0.703969176,NA,NA,1.006253836,NA,0.649961238,0.749075315,NA,NA,Panama,0.513427
46829,NA,11.30861297,0.730042508,1.131079524,NA,1.12992428,1.522823652,NA,NA,NA,1.108333306,NA,Brazil,NA
46832,2.505054785,NA,0.733333344,2.642962677,0.916666667,0.919269492,0.455349624,1.238516525,1.732499987,0.814240624,0.928802045,2.468088589,Bulgaria,9.00963
46835,3,16.03000069,1.021698614,2.032189992,1.45734179,0.530194212,1.331938337,1.720000029,3.806375742,1.492059752,1.418058424,1.183937381,China,13.1131
46838,0.340192531,NA,NA,8.725839389,NA,0.884545445,NA,NA,NA,NA,0.448636353,0.547021541,Chile,2.9086
46839,0.615681814,7.265593019,0.617456458,1.052389589,0.597547309,NA,0.768809164,NA,0.57937267,0.675531177,NA,1.24646785,Congo DRC,3.74191
46840,1.099270845,NA,NA,1.5186459,NA,0.571874985,1.9952084,1.357431288,0.66718747,0.597291665,NA,0.815831318,Russian Federation,6.5875
46841,NA,1.857096434,NA,2.675862551,NA,NA,1.893092823,NA,NA,NA,NA,NA,Malaysia,NA
46842,NA,NA,0.020075756,0.051884254,0.012518293,NA,NA,NA,0.003820649,NA,0.024242424,0.205681812,Namibia,NA
46854,4.001311915,NA,NA,9.359999657,NA,1.332876699,NA,2.326193117,NA,NA,0.676027381,1.8241777,Chile,13.7781
46855,1.14521128,NA,NA,1.582112745,NA,0.587499984,NA,1.913142565,0.685416636,0.61361111,NA,1.12876077,Russian Federation,7.44898
46856,NA,0.235241552,NA,0.023089374,NA,0.065416669,0.06960917,NA,NA,NA,0.064166665,NA,Brazil,NA
46857,2.512109041,NA,1.029908657,6.728927135,1.750068426,1.320000052,5.349999905,1.207442641,4.339814663,2.609894276,1.748853803,2.660495281,Argentina,27.04
46858,0.327703428,NA,0.448108888,2.66843634,0.132999998,NA,0.531999993,0.032666667,0.325499996,0.465253973,0.305306526,0.132742848,South Africa,5.57124
46859,1.941790438,NA,NA,8.738539505,NA,1.144705871,NA,NA,NA,NA,0.580588222,1.413387803,Chile,NA
46860,3.685466638,NA,1.966652422,3.864566033,NA,2.971097253,NA,NA,5.284370095,0.975383323,1.002144406,4.271366015,Mexico,32.1579
46866,2.160000086,NA,NA,2.75999999,NA,0.689999998,NA,1.567969561,NA,NA,1.840000033,1.456962347,Belarus,8.40431
46867,1.080000043,NA,1.389999986,NA,NA,0.670000017,NA,1.268848003,2.75,1.25,0.210465967,1.179757544,Kazakhstan,10.0743
46868,NA,1.405601606,0.576942421,0.516755173,0.63983252,NA,1.226842572,NA,0.653771782,NA,NA,NA,Central African Republic,2.54878
46869,NA,3.194205469,0.67269362,0.614487358,0.593917901,NA,0.663535429,NA,0.481522834,NA,NA,NA,Sierra Leone,NA
46870,4.626232147,NA,NA,10.39609337,NA,NA,NA,NA,NA,NA,1.149631619,7.226376057,United States,46.4927
46872,NA,NA,NA,0.099583338,NA,0.037499999,NA,NA,0.043749998,0.039166667,NA,NA,Russian Federation,NA
46874,NA,5.894588259,0.65292065,0.834376047,NA,NA,0.752582922,NA,0.25941177,0.571764729,NA,1.275882398,Madagascar,NA
46876,0.557222197,NA,NA,1.123888943,0.765000002,NA,1.133333378,NA,NA,NA,NA,0.680000027,Afghanistan,15.7724
46877,NA,11.69277353,1.896736078,1.246697399,NA,NA,2.373065862,NA,NA,0.625793508,NA,NA,Indonesia,1.86794
46878,0.648171107,NA,NA,4.063338068,1.136287226,0.889178157,NA,NA,2.455616262,2.024733093,1.106643253,1.804069095,United States,28.7727
46879,NA,6.191666524,0.316666663,0.483751595,0.391666666,NA,1.641666691,NA,NA,NA,0.591666649,1.408333381,Angola,5.16873
46881,1.827070672,NA,1.518787904,4.891818167,1.505151528,0.835252497,2.502020292,1.583030302,1.203131279,0.346565656,0.670053219,2.462626219,Kyrgyzstan,15.0447
46883,1.488283515,NA,NA,2.15734678,1.120000005,0.909835609,2.899489952,0.724017757,0.938437509,1.166038364,0.944983783,0.96166121,Ukraine,5.17901
46884,3.019159794,NA,NA,5.622199012,0.185853656,1.943011664,NA,2.373692024,NA,0.239483339,0.28027679,3.446371482,Czech Republic,18.326
46886,NA,11.39319504,1.909999967,1.60314056,NA,NA,2.811928876,NA,NA,0.883364948,NA,NA,Indonesia,NA
46889,NA,NA,NA,1.629699861,0.402448881,NA,NA,0.139465648,0.435727338,NA,0.163383673,0.473883198,Australia,11.0484
46890,1.920062889,NA,NA,7.435116671,1.54901053,1.320254968,8.527583087,0.618333329,2.19957213,1.94697173,1.920367478,2.027745693,Australia,23.5833
46891,1.093333327,2.816227487,0.267261288,0.782749125,0.289283253,NA,NA,NA,0.449895812,NA,NA,0.625078642,Mali,2.98164
46892,NA,2.194616593,0.837890941,0.464404727,0.65769178,NA,1.888794411,NA,0.799852667,NA,NA,NA,Central African Republic,2.5075
46893,3.130452871,NA,1.099852324,5.929860202,NA,NA,NA,NA,NA,1.997771705,NA,2.838077615,United States,11.0557
46896,2.990445964,NA,NA,NA,NA,1.57909565,NA,NA,NA,NA,NA,3.349726446,United States,34.8898
46897,0.599242414,10.32378104,0.967348481,2.865230055,NA,NA,1.847279792,0.565000022,2.159371887,1.633679272,0.804655229,0.956078854,Bolivia,10.3175
46898,NA,10.9351357,1.185667152,3.539589454,NA,NA,3.47108865,NA,NA,1.076369246,NA,NA,Cambodia,5.74085
46899,NA,2.404174268,0.481114201,0.47426872,0.384644438,NA,0.68239186,NA,0.337115109,NA,NA,NA,Guinea,NA
46900,NA,12.0328702,1.909999967,1.678515512,NA,NA,2.824311713,NA,NA,0.909727693,NA,NA,Indonesia,3.09438
46903,1.59303164,NA,0.0070554,1.965963829,1.092290457,0.553402355,2.218132713,NA,0.03696453,1.033874666,0.014727273,1.916117412,India,8.38306
46904,NA,NA,NA,0.650933943,NA,0.726454514,NA,NA,1.381805522,NA,0.10091942,1.478689436,Mexico,3.04802
46905,3.920683587,NA,NA,12.33970778,NA,0.178095632,NA,1.728135467,NA,NA,NA,4.922789989,United States,46.9083
46906,NA,3.043007109,2.001409866,2.210782656,NA,1.309999943,1.941462914,NA,3.047127651,NA,1.122246027,0.64929694,Mexico,12.7652
46908,NA,10.89757061,1.909999967,1.396698117,NA,NA,1.112784999,NA,NA,0.343990099,NA,NA,Indonesia,1.55793
46909,NA,NA,0.015539569,0.010220281,NA,NA,0.016690141,NA,NA,0.073943662,NA,NA,Djibouti,0.179588
46910,2.369492401,NA,NA,NA,NA,0.776289582,NA,0.407647056,NA,NA,NA,1.446068413,Australia,30.4189
46911,0.035490964,NA,0.03030303,0.009553676,0.01030303,NA,NA,NA,0.020055375,NA,NA,0.034557292,Saudi Arabia,0.207975
46912,2.864690483,NA,NA,5.576811715,1.500568185,0.707010695,NA,2.361101592,0.795909069,1.72767906,1.36475671,3.608096253,Croatia,13.3482
46913,0.25,1.335833391,0.204085154,0.348336291,0.105549186,0.125443782,0.371146663,0.143333336,0.29916666,0.20005911,0.177011055,0.392517507,China,0.181
46916,NA,0.335489873,NA,0.018958852,0.012432373,NA,NA,NA,0.011117966,NA,NA,NA,Mali,0.101608
46917,1.597477406,NA,NA,NA,NA,1.034711738,NA,0.613706892,NA,NA,0.620256728,1.436224974,Australia,34.6668
46918,0.83823754,NA,1.537251814,2.628445864,0.544090902,NA,1.953979198,0.133636364,3.018713261,1.437453546,1.249807228,2.633855225,South Africa,31.3099
46919,NA,11.41791709,2.363611076,2.949861182,NA,NA,4.513194356,NA,2.047222267,2.661388791,0.893333313,0.34430556,Venezuela,16.7002
46921,NA,8.906891375,0.903478575,0.962335083,NA,NA,3.254363723,NA,1.143166282,NA,0.929843382,NA,Paraguay,NA
46923,NA,0.401851134,0.956108987,1.183497538,0.597575764,NA,1.597469587,NA,NA,0.382660726,0.536060619,1.358063424,Myanmar,8.97932
46924,0.065120141,NA,NA,2.086985025,0.116666664,0.021060606,NA,0.090909095,0.352272734,NA,0.010681818,0.184331905,Argentina,0.483182
46927,0.084207729,NA,0.021195906,0.749433113,NA,0.654999971,NA,NA,0.424407442,NA,0.152186086,0.465603677,Mexico,1.95487
46934,0.555999994,NA,NA,1.025,NA,0.120624997,NA,NA,NA,NA,NA,0.412499994,New Zealand,4.281
46935,1.158468199,NA,NA,1.027590059,0.688175022,0.899621201,3.998718027,NA,0.87009867,1.183712121,1.373106106,1.961249745,Pakistan,14.3072
46938,1.054285756,NA,1.356904748,NA,NA,0.654047635,NA,0.863833662,2.68452381,1.220238095,0.116292277,0.993595966,Kazakhstan,10.2904
46939,2.96875,15.86302151,2.353467442,5.981811454,2.438837985,1.361197781,6.459656636,1.702083362,3.798557408,2.172569096,1.505667977,2.917633568,China,17.8545
46940,NA,6.604444292,0.337777774,0.507871942,0.417777777,NA,1.751111137,NA,NA,NA,0.631111092,1.502222273,Angola,5.562
46941,1.482857159,NA,NA,2.048571518,NA,0.771428551,NA,1.437641757,0.899999959,0.805714284,NA,0.940760647,Russian Federation,11.7679
46942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Australia,NA
46943,0.704485185,NA,0.450927207,1.950285852,0.172727271,NA,0.690909082,0.042424243,1.117222785,0.483380758,0.43615214,1.657832991,Lesotho,21.9238
46945,NA,5.366018355,0.208510729,0.588285224,0.278530226,NA,1.14779073,NA,0.283780196,0.189494032,NA,0.406047991,Cameroon,0.740107
46946,1.333546668,5.166509073,NA,3.824987212,0.140103511,1.167653403,3.391651589,1.492562008,0.1312563,1.750940741,0.00446281,4.607146904,India,NA
46947,NA,1.668261549,0.683807722,0.807989162,NA,NA,1.437307541,NA,NA,NA,0.578636378,NA,South Sudan,4.93215
46949,0.004537037,NA,NA,0.007685185,NA,NA,0.011388889,NA,NA,NA,NA,0.023055556,Turkmenistan,NA
46953,2.537313504,NA,0.455742576,1.828358245,0.746268657,1.236842102,4.159776299,NA,NA,0.962318047,NA,1.12734336,Japan,22.8473
46956,5.422391283,NA,NA,NA,NA,2.825996799,NA,5.39035729,NA,NA,NA,7.096480846,United Kingdom,41.2573
46957,0.032450517,0.833333333,1.061101408,5.832932765,1.264143911,NA,0.914974957,1.118181863,4.57238478,2.33290811,1.484973368,2.14725024,Argentina,1.53733
46958,1.907317127,NA,0.584387814,1.374390271,0.56097561,0.847843135,2.800583886,NA,NA,0.639644889,NA,0.867216515,Japan,17.8528
46962,NA,11.94682205,1.303021518,0.617640759,NA,1.570000052,NA,NA,0.287301828,NA,1.539999962,NA,Brazil,NA
46963,NA,NA,NA,2.703331774,0.530689649,NA,1.734084485,0.106478874,1.655047816,1.516522005,0.995164129,1.907344749,South Africa,NA
46966,0.348312507,NA,0.44236757,2.54684577,NA,NA,3.237639532,NA,1.735944594,1.744799123,0.587234626,0.920652604,Uruguay,4.26415
46970,0.04271083,10.46069389,0.655285135,2.357080143,NA,1.522424293,3.248352061,NA,NA,1.388363415,1.493333296,0.383187736,Brazil,11.761
46973,0.40237493,NA,0.690381625,1.209256196,0.122479337,NA,0.489917349,0.030082645,0.599504124,0.42845112,0.653255141,1.832382904,Namibia,6.68548
46975,0.251744684,1.494322098,0.399472088,1.040868458,0.164851633,0.216125874,1.108637124,0.267666669,0.681452869,0.147533243,0.381940447,0.505581501,Afghanistan,2.83426
46976,1.730000019,NA,NA,2.390000105,0.795535088,0.899999976,NA,3.124979258,1.049999952,0.939999998,0.435951859,1.294285536,Russian Federation,6.80124
46977,0.022500001,NA,0.028958333,NA,NA,0.013958334,NA,0.014017054,0.057291667,0.026041667,0.008175497,0.026412986,Kazakhstan,0.14524
46979,0.626507129,NA,1.765301143,0.641277632,0.51923465,0.960223098,4.024412525,NA,0.643509829,1.197916667,1.389583379,2.284502101,Pakistan,10.2728
46981,NA,10.84456635,1.909999967,1.559104919,NA,NA,1.091197968,NA,NA,0.435462427,NA,NA,Indonesia,1.8835
46985,2.500144745,NA,NA,3.074379514,NA,1.261785282,NA,1.910459094,NA,NA,0.570897156,2.023154204,Canada,22.7112
46987,0.393131309,NA,NA,0.724747475,NA,0.136464643,NA,NA,NA,NA,NA,0.46666666,New Zealand,3.02697
46988,1.525652272,NA,0.720000029,2.016129773,1.126690636,0.327753452,0.790000021,NA,1.130847839,3.5,NA,1.504815428,Ethiopia,8.71
46989,0.589999974,NA,NA,1.190000057,0.810000002,NA,1.200000048,NA,NA,NA,NA,0.720000029,Afghanistan,16.79
46990,0.560952394,NA,0.29785714,0.455238115,NA,0.314999999,NA,0.453562667,0.789285705,0.446904761,0.294767137,0.551735154,Kazakhstan,3.21682
46991,NA,NA,NA,NA,0.03111111,NA,NA,0.014313119,NA,NA,NA,NA,Argentina,NA
46992,1.375,7.347083648,0.864710061,2.423757207,0.580520526,0.53243516,1.840368851,0.788333346,1.645416627,1.097082877,0.750285488,2.398465991,China,5.88196
46996,NA,NA,0.060000002,NA,NA,NA,0.065833335,NA,NA,0.291666667,NA,NA,Djibouti,0.647851
46998,3.772569448,NA,NA,5.199815267,NA,NA,NA,0.189030658,0.339548612,1.787139054,0.822514004,4.348323998,United States,0.542308
47000,2.786878511,NA,NA,4.069441895,NA,NA,NA,1.200300582,1.234092503,1.285898706,0.746564551,3.371951145,United States,15.9813
47001,1.181587308,NA,0.617343428,0.421525493,0.162036354,NA,0.680770534,NA,0.272554902,2.996212121,NA,0.366101698,Ethiopia,7.40185
47006,NA,9.893142472,0.959999979,3.243870731,NA,NA,1.944936955,NA,2.616384607,NA,NA,NA,Papua New Guinea,4.28546
47007,NA,13.95403156,1.909999967,3.004660362,NA,NA,4.501732719,NA,NA,1.186398411,NA,NA,Indonesia,18.6561
47012,1.642319988,NA,NA,2.47656397,1.715860009,0.899999976,3.140000105,3.195600271,1.049999952,0.939999998,1.156606913,2.961325169,Russian Federation,6.26146
47014,2.795454545,10.47237288,2.271292925,2.156301444,1.69590914,NA,3.521738327,1.356153869,2.815567489,1.428605777,NA,NA,China,9.94888
47015,0.120000005,NA,0.154444443,NA,NA,0.074444446,0.336666663,0.111111111,0.305555556,0.138888889,0.038930939,NA,Kazakhstan,1.0978
47017,0.368263965,NA,NA,NA,NA,NA,NA,0.081666666,NA,NA,NA,0.449535427,Australia,6.04686
47018,1.730000019,NA,NA,2.390000105,0.483560562,0.899999976,NA,2.312837601,1.049999952,0.939999998,0.302497208,1.087199807,Russian Federation,7.44898
47019,NA,3.868914041,0.345450651,0.966539099,0.403037193,NA,0.810006845,NA,0.397949526,0.274545993,NA,0.559241474,Cameroon,1.79985
47022,1.623961122,NA,NA,NA,NA,0.484534545,NA,0.303749998,NA,NA,NA,1.089894022,Australia,23.0447
47024,1.226802667,NA,0.302258902,3.215325264,NA,0.972575715,NA,NA,3.111748992,NA,0.29877388,2.939076313,Mexico,18.5727
47028,1.070952393,NA,NA,1.479523874,NA,0.557142842,NA,1.562909921,0.64999997,0.58190476,NA,0.839683135,Russian Federation,5.96458
47029,3.400000095,NA,1.452810592,2.450000048,1,1.298095235,4.166297515,NA,NA,1.07978338,NA,2.030913574,Japan,31.88
47030,0.044259261,NA,NA,0.104444442,0.028518518,0.024444445,NA,0.022222223,0.086111113,0.045555556,0.032037037,0.044074076,Argentina,NA
47032,0.488893224,0.260721698,0.404961488,0.817397205,0.187266698,0.321573151,0.887035029,NA,0.212201785,0.350361503,0.143111925,0.938811504,India,5.76505
47033,0.065625,0.934122735,0.073405419,0.080737079,0.062947118,NA,0.072771487,NA,0.040100546,0.044286507,NA,0.132291665,Congo DRC,0.249408
47034,NA,0.065553221,0.07931376,0.056447651,0.023238554,NA,NA,NA,0.039747989,NA,NA,0.162395689,Chad,0.347967
47035,4.239499956,NA,NA,7.815625,NA,1.322808953,NA,NA,NA,NA,NA,4.52359544,New Zealand,33.2967
47037,NA,NA,NA,0.131444971,0.024459839,NA,NA,NA,0.125483917,NA,NA,0.431579567,Botswana,NA
47038,0.98406353,NA,NA,2.55359993,1.375733299,0.646265076,NA,2.09066,NA,NA,0.685542173,0.832327642,Argentina,2.86238
47039,0.854594936,NA,NA,1.960833271,NA,NA,NA,0.489653011,NA,NA,0.296865666,NA,Canada,8.4275
47044,1.867605686,NA,NA,1.345774674,0.549295775,0.95220779,3.188294547,NA,NA,1.147984316,NA,2.039695213,Japan,17.5115
47045,0.542091463,NA,NA,NA,NA,0.229285378,NA,0.176590908,0.432272632,NA,NA,0.415220229,Australia,7.34253
47046,0.594960965,NA,0.370909106,0.654543103,0.157248913,NA,0.406969708,NA,0.953671287,1.803030303,NA,0.654684463,Ethiopia,4.83009
47048,1.585833351,NA,NA,2.190833429,NA,0.824999978,NA,1.699317813,0.962499956,0.861666664,NA,0.825754195,Russian Federation,9.75531
47050,NA,1.711111102,0.670833331,0.18724235,0.228880343,NA,1.468055546,NA,0.374911336,NA,0.651388905,0.832850105,South Sudan,7.19901
47053,NA,4.874932991,NA,0.359589505,NA,0.828611139,0.607791231,NA,NA,NA,0.812777758,NA,Brazil,NA
47054,3,16.03000069,3.062516228,3.633100027,2.014336348,1.538346093,7.288761151,1.720000029,3.300556588,1.443059473,0.022349879,4.328401818,China,17.8087
47055,NA,2.895896875,0.838125005,0.906129304,NA,NA,0.783926323,NA,0.052879658,0.124583349,NA,NA,Colombia,NA
47056,0.960000038,NA,1.235555543,2.91555553,NA,0.59555557,2.693333308,0.888888889,2.444444444,1.111111111,0.21178431,0.862222248,Kazakhstan,11.0548
47057,1.080000043,NA,1.389999986,NA,NA,0.670000017,NA,0.786960711,2.75,1.25,0.98806721,1.178126974,Kazakhstan,8.18146
47059,NA,12.24386597,1.909999967,1.678203106,NA,NA,2.049878674,NA,NA,0.945886766,NA,NA,Indonesia,1.81758
47061,1.179999948,10.86999989,1.700000048,2.410000086,NA,NA,6.409999847,0.860000014,3.049999952,1.519999981,NA,1.25999999,Peru,11.49
47062,0.743214346,10.63809136,NA,2.195092297,NA,1.372818915,NA,1.141454564,NA,2.133993036,NA,1.977257306,China,10.6852
47065,NA,NA,NA,3.772868395,NA,NA,NA,NA,NA,NA,0.407437869,0.761412689,Albania,14.9596
47069,3.400000095,NA,1.008413315,2.450000048,1,1.25333333,4.109825452,NA,NA,0.944388866,NA,1.265752077,Japan,31.88
47070,NA,NA,0.297121196,0.60545457,NA,NA,NA,NA,NA,NA,0.562159104,2.92442739,Namibia,NA
47071,0.653333342,NA,0.39666666,3.025999959,0.189000001,0.051000002,2.269000006,0.498666664,2.754000076,0.011333333,0.249333332,0.944333343,Afghanistan,11.2807
47073,1.669999957,NA,NA,2.588869947,0.961579919,NA,2.886152487,0.933333378,0.905639838,1.004348922,NA,1.553220772,North Korea,12.1968
47076,NA,NA,NA,0.162954553,0.062749422,0.061363635,NA,0.215474302,0.071590906,0.064090909,NA,0.06071376,Russian Federation,NA
47078,1.218447039,NA,NA,3.451067402,0.384833532,0.497453115,NA,0.360769228,0.124524538,NA,NA,0.791123752,Australia,23.2092
47079,NA,1.177466991,0.546062767,1.061213399,0.52004094,NA,1.149029879,NA,0.560834238,0.528582862,NA,NA,Burkina Faso,3.07284
47080,NA,0.607093513,0.412929469,0.510364115,NA,NA,0.959540486,NA,NA,NA,0.335000008,NA,South Sudan,3.12673
47081,0.790151483,12.72601394,1.252343931,2.151239404,NA,1.177500039,2.164251236,0.465454564,1.015414527,1.304265781,0.92450114,0.447643883,Bolivia,5.4879
47082,NA,NA,NA,0.113809529,NA,0.042857142,NA,NA,0.049999998,0.044761905,NA,NA,Russian Federation,NA
47083,1.545678407,NA,1.059678962,3.970762193,0.555749993,NA,2.222999972,0.136500001,0.581258427,1.655722573,1.629512875,0.253067519,South Africa,33.1276
47084,NA,NA,NA,4.260027969,1.000266483,NA,NA,0.845454579,3.39487821,1.753334334,0.121762649,1.589494228,Argentina,NA
47085,1.809530904,NA,NA,7.158148688,1.675229068,1.339239118,8.729898106,0.623636359,2.403735038,1.981391972,1.766353549,2.061851868,Australia,23.1429
47088,2.286178827,NA,NA,NA,NA,1.647081151,NA,2.316914348,NA,0.005357143,NA,2.883519547,Latvia,14.4781
47089,1.31314705,NA,2.627999951,8.510651106,2.112705915,0.985771891,6.405074335,0.662160975,3.359570057,1.503417268,0.87546855,1.391419042,Spain,19.2027
47090,0.336388893,NA,NA,0.464722243,NA,0.174999995,NA,0.29866799,0.204166657,0.182777777,NA,0.203346633,Russian Federation,2.88538
47091,NA,NA,0.112396695,0.272314056,0.03801653,NA,NA,NA,NA,0.066115703,0.02231405,NA,Iran,NA
47093,6.26455452,NA,NA,8.730522354,2.440000057,3.116491268,NA,4.694368362,5.820000172,2.430408701,2.380862092,6.985434949,France,38.0325
47094,NA,3.11328979,NA,NA,NA,0.708680579,NA,NA,NA,NA,0.695138872,NA,Brazil,NA
47095,2.24032723,NA,NA,8.53116929,NA,2.247166644,NA,NA,NA,NA,1.139749973,2.793914135,Chile,17.9028
