"","COUNTRY.x","FISHNET_ID","Latitude","Longitude","groundnut_HgHa","AET_mean","groundnut_Fertilizer","Pesticide","GDP_Mean","FISHNET_ID.1"
"10324","Saudi Arabia",50435,18.2354,43.2314,0.0255541046336976,2.07813518149602,1.59883514545654,4.32570034291599,3.93411693195139,50435
"10327","China",50439,28.9746,106.113,0.378633712062394,2.81146329022528,2.35458051040464,6.95136909386879,2.99627669770714,50439
"10333","Angola",50445,-17.3436,12.6886,0.0924904700665645,2.38931377840038,0.456899267689909,2.44870631990508,2.7855635422284,50445
"10335","Bolivia",50447,-14.7378,-67.2614,0.270258179773819,2.96854548647247,0.771570237651807,4.4215710245264,2.98847132047518,50447
"10344","Uzbekistan",50457,40.7776,65.6892,0.327453533245154,2.26749299872827,1.79414457257245,0,2.72897418472011,50457
"10347","Brazil",50460,-21.6022,-55.5833,0.44796269154141,2.96638200942679,1.83389346591649,5.98977763964001,3.58078294659351,50460
"10349","Angola",50462,-16.4788,13.587,0.0117764655516028,2.63136524289259,0.978236697994244,2.44870631990508,2.7855635422284,50462
"10352","China",50466,47.8586,133.063,0.321491510240335,2.63502273456865,1.99212205481266,6.95136909386879,2.99627669770714,50466
"10353","Ethiopia",50469,4.98391,39.6381,0.234264131469311,2.66473429026475,0.540355895737548,3.63648789635337,2.09437779351545,50469
"10354","China",50470,31.3165,120.486,0.54498909290474,2.88006803972116,2.25860502905611,6.95136909386879,2.99627669770714,50470
"10355","Angola",50471,-7.64738,21.6718,0.20831132516997,2.91109733876514,0.887146658414766,2.44870631990508,2.7855635422284,50471
"10358","Kazakhstan",50475,52.47,67.4859,0.378397898404153,2.07443765187248,0.595348602421726,4.50851625226694,3.17598650936112,50475
"10363","Bolivia",50480,-18.2042,-60.9732,0.33334240138239,2.88656290015854,0.815596093624766,4.4215710245264,2.98847132047518,50480
"10364","Zimbabwe",50481,-20.7597,28.8583,0.136802255971383,2.59718243571676,1.55532160513859,4.31363525361033,2.75739439046715,50481
"10367","Brazil",50485,-22.4398,-44.8035,0.00680166837374456,2.86780058016226,1.5199184595708,5.98977763964001,3.58078294659351,50485
"10368","Mozambique",50487,-21.6022,32.4516,0.10527782582702,2.74363106951712,0.786871312811849,2.72916478969277,2.50009459561958,50487
"10370","Myanmar",50490,20.0477,93.6203,0.303248462367078,2.91888286929123,1.51955671998224,3.59228781595213,2.23757342070395,50490
"10374","Brazil",50494,-19.9125,-44.8035,0.246908969429435,2.86571543002385,1.62616131664661,5.98977763964001,3.58078294659351,50494
"10382","Papua New Guinea",50503,-6.75027,142.046,0.292256066703321,2.9876795624891,1.20475118443555,2.8668778143375,2.79622643974621,50503
"10388","Sudan",50511,13.8937,25.2651,0.0513279593504725,2.39389887118721,1.15570800866538,3.72320931040511,2.58970408801578,50511
"10394","Niger",50517,13.8937,11.7903,0.0163390948932385,2.42186333720697,1.00099902102032,2.39269695325967,2.36249398434491,50517
"10399","Saudi Arabia",50521,25.7674,45.028,0.162727297633417,2.04380654501969,1.60007875512068,4.32570034291599,3.93411693195139,50521
"10400","Sri Lanka",50522,8.52143,80.8869,0.303769970701919,2.9413413278671,1.79482845488113,4.07044424997295,2.93780053225296,50522
"10406","Argentina",50530,-27.3536,-59.1766,0.416211691645515,2.94648881731426,1.40065726826519,5.78923793550226,3.80950249718057,50530
"10413","Kazakhstan",50537,49.0536,57.6044,0.0587264587516463,2.05404962375554,0.616404684608322,4.50851625226694,3.17598650936112,50537
"10421","Angola",50546,-17.3436,18.9768,0.0141069363669965,2.74592944624309,0.645165483257945,2.44870631990508,2.7855635422284,50546
"10422","Congo DRC",50547,-5.85147,28.8583,0.123548112308268,2.86266192106633,1.38024297662137,0,2.26709515600535,50547
"10423","Argentina",50549,-32.0567,-67.2614,0.265049119990168,2.38877550800584,1.22754276707099,5.78923793550226,3.80950249718057,50549
"10425","Spain",50550,42.1292,0.112226,0.602421746572022,2.38645649803509,1.7509060725193,5.40708143378234,4.21334781739129,50550
"10429","Peru",50556,-10.3264,-73.5496,0.125080357357353,2.9361246084787,1.39895782677571,4.21937492462626,3.31522015660823,50556
"10431","Argentina",50558,-37.2494,-58.2783,0.485721418391781,2.88745151508848,1.41705892665512,5.78923793550226,3.80950249718057,50558
"10433","China",50560,37.9899,97.1303,0.0194200324170608,2.26240870930204,0.240446446349991,6.95136909386879,2.99627669770714,50560
"10435","India",50562,25.7674,85.4522,0.0987806090899436,2.81388862792334,1.35142513372162,5.50520154772776,2.65874601931954,50562
"10441","Peru",50569,-16.3638,-72.6035,0.0869784862212402,2.05302124736163,1.21273836114046,4.21937492462626,3.31522015660823,50569
"10446","Mexico",50575,23.3024,-102.296,0.0872746060416292,2.52850732952956,1.14062256258017,5.19781516944518,3.82053390533369,50575
"10447","Colombia",50576,4.98391,-73.5496,0.396199348839891,2.95848566948984,1.4668328718481,5.6784582838221,3.39165397941092,50576
"10450","Mexico",50580,26.5779,-98.7025,0.0569142944720688,2.62575940404077,1.54512167025358,5.19781516944518,3.82053390533369,50580
"10452","Nigeria",50582,9.46803,7.29875,0.335386220939429,2.92053326662989,1.42973429176594,0,2.77291888787602,50582
"10457","United States",50589,35.0911,-87.9227,0.302767653657077,2.92237940657764,1.86231805431649,6.47257508985315,4.55253120853509,50589
"10458","Ecuador",50590,-4.0497,-79.8378,0.29277892933686,2.62239907321087,1.58427341332316,5.00241662707248,3.30639568540983,50590
"10462","Niger",50594,14.7695,8.19706,0.0206225635325062,2.46540498354264,0.703963367696414,2.39269695325967,2.36249398434491,50594
"10463","Cambodia",50597,13.0145,107.91,0.323648319033831,2.97450483930448,2.14431015476147,0,2.4976618359303,50597
"10467","Indonesia",50601,-8.58676,116.156,0.463892984060918,2.93268209198562,0.998059148115457,4.0484418035504,2.91077933629609,50601
"10470","Mexico",50609,27.3827,-107.686,0.0968464196491548,2.7352708880766,1.53706889058817,5.19781516944518,3.82053390533369,50609
"10472","Libya",50610,25.7674,12.6886,0.0090109622114544,0.855136812873638,1.27126861910616,4.29274327137707,3.75536562559557,50610
"10474","Afghanistan",50613,37.9899,71.0791,0.0222221040950745,2.38843742872937,0.460541239352329,0,2.26964184190232,50613
"10477","Saudi Arabia",50616,27.3611,48.5983,0.0707731973203975,1.88227374946003,1.50471468471187,4.32570034291599,3.93411693195139,50616
"10481","Indonesia",50620,-3.09193,118.985,0.463892984060918,2.99443499773384,1.85744883455217,4.0484418035504,2.91077933629609,50620
"10485","China",50624,42.1292,101.622,0.0355790077617564,2.31413693930342,0.223754878748514,6.95136909386879,2.99627669770714,50624
"10490","Congo DRC",50629,-2.24386,25.2651,0.0303691131165725,2.94341059552587,1.12631318203661,0,2.26709515600535,50629
"10495","Tanzania",50636,-8.54258,35.1465,0.155568748444999,2.73548483683433,0.474505604103222,1.7481880270062,2.58899405288781,50636
"10496","Nigeria",50637,5.88412,7.29875,0.185809670653758,2.93563170399684,1.16177543476816,0,2.77291888787602,50637
"10498","Laos",50639,20.7904,103.418,0.279081460931007,2.91762583850803,1.50744032706713,1.17609125905568,2.5001937426211,50639
"10499","China",50640,36.0782,120.313,0.620190238630642,2.8054320788849,2.32838635330122,6.95136909386879,2.99627669770714,50640
"10501","Mozambique",50643,-23.2565,35.0889,0.0623430501562499,2.82446288821828,0.604171305193864,2.72916478969277,2.50009459561958,50643
"10506","Australia",50648,-20.7597,147.436,0.293419732612099,2.69899843935748,1.28535099555919,5.36316241230006,4.33107201983724,50648
"10514","United States",50658,33.601,-102.296,0.685906091721987,2.34689992290922,1.77805149798924,6.47257508985315,4.55253120853509,50658
"10522","Argentina",50667,-37.2494,-60.9732,0.33935052975777,2.88967679495198,1.24459609055911,5.78923793550226,3.80950249718057,50667
"10523","Australia",50668,-31.2885,147.436,0.0569412753062731,2.53023401213272,1.44100136471536,5.36316241230006,4.33107201983724,50668
"10525","Congo DRC",50670,-1.33998,28.8583,0.122967487504463,2.93166668576617,1.89163805805822,0,2.26709515600535,50670
"10527","China",50673,46.6353,89.9438,0.316202171019319,1.64774961807384,2.1682091135,6.95136909386879,2.99627669770714,50673
"10529","China",50675,51.3591,124.978,0.257978185797768,2.51670453229474,2.01174393432369,6.95136909386879,2.99627669770714,50675
"10532","China",50680,35.826,80.0623,0.303230174557365,1.58080282839436,2.12576791994597,6.95136909386879,2.99627669770714,50680
"10535","Argentina",50683,-36.5279,-63.6682,0.431222721175744,2.83081580668312,1.48300615005072,5.78923793550226,3.80950249718057,50683
"10538","Indonesia",50687,-3.33615,126.186,0.463892984060918,2.96137588801836,1.02676700774187,4.0484418035504,2.91077933629609,50687
"10541","China",50692,22.4701,100.724,0.252992380514042,2.94108086454274,2.06590749304695,6.95136909386879,2.99627669770714,50692
"10542","India",50694,18.2354,78.2657,0.427738753923699,2.80381871455175,2.03024819583724,5.50520154772776,2.65874601931954,50694
"10544","China",50696,31.3165,106.113,0.442929164686117,2.80504144895332,2.29897294391167,6.95136909386879,2.99627669770714,50696
"10545","Dominican Republic",50698,18.5155,-68.4902,0.328379602419267,2.94049869727081,1.39400060642991,4.48797221209359,3.43826317827967,50698
"10546","Laos",50699,18.1175,105.982,0.381232177801515,2.98475227811541,2.06193319784483,1.17609125905568,2.5001937426211,50699
"10550","Ecuador",50704,-3.49157,-80.3905,0.386677290557265,2.60511684356579,1.23761290333037,5.00241662707248,3.30639568540983,50704
"10552","Angola",50706,-9.43566,18.0785,0.200375129978572,2.9084961888427,0.751776442272374,2.44870631990508,2.7855635422284,50706
"10554","China",50708,37.9899,103.418,0.408608034524925,2.55757164522225,2.05093711108619,6.95136909386879,2.99627669770714,50708
"10555","India",50709,23.3024,72.8758,0.244832754205834,2.71108129269502,1.83460394472978,5.50520154772776,2.65874601931954,50709
"10060","Philippines",50122,9.53794,118.474,0.147650262699174,2.97309485123214,1.0597630236719,5.07753141635459,3.02038699518645,50122
"10075","Malaysia",50140,5.58493,118.476,0.327899292058195,3.03739329386211,1.29807823867845,5.44066196744929,3.60183553935009,50140
"10084","Brazil",50151,-15.6102,-57.38,0.396521690570286,2.93914172540842,1.85252200532616,5.98977763964001,3.58078294659351,50151
"10167","Suriname",50249,3.17995,-55.5833,0.123806286173106,3.01157296055275,1.49380346059766,3.23172438332852,3.3312523916706,50249
"10168","Madagascar",50251,-15.9092,45.9862,0.190108338568289,2.93110053380022,0.360249444703467,2.94694327069783,2.49680172397732,50251
"10181","Paraguay",50268,-22.4398,-59.1766,0.282910991389969,2.76243740063719,0.842723565375491,4.85455500642305,3.2119147561999,50268
"10196","Paraguay",50285,-21.6022,-60.0749,0.20339967201115,2.70723043390142,0.831220063888686,4.85455500642305,3.2119147561999,50285
"10198","Mali",50287,16.5103,-4.37935,0.0991317089479382,2.28710159358336,0.521187401321102,2.56348108539441,2.49413466181068,50287
"10214","Madagascar",50307,-16.4788,47.7229,0.231751507419526,2.82313057954651,0.688792804675574,2.94694327069783,2.49680172397732,50307
