,slope,x,y,P
8717,0.006295046,6212492.933,6747575.511,1.62E-06
9835,0.006026665,6512492.933,5815647.437,1.60E-06
2605,0.005897644,6712492.933,5027567.564,1.56E-06
6739,-0.004943784,9312492.933,6053801.131,1.56E-06
817,0.005863737,6912492.933,3802417.245,1.54E-06
6518,-0.00487021,9312492.933,4665988.68,1.54E-06
895,-0.005220255,9212492.933,7742457.378,1.34E-06
4989,-0.005024568,9312492.933,6388882.182,1.26E-06
1948,-0.005255575,9211416.635,7843966.39,1.21E-06
6627,-0.005255575,9211416.635,7843966.39,1.21E-06
7576,0.005967644,6712492.933,4956820.844,1.17E-06
755,-0.005052971,9312492.933,6494832.358,1.16E-06
6445,-0.005370233,9160255.224,8434033.962,1.16E-06
4231,0.006477993,6112492.933,6983601.848,1.13E-06
687,-0.004970316,9312492.933,3802417.245,1.06E-06
7449,-0.005301777,9212382.377,7961121.676,1.06E-06
4610,-0.005425706,9153877.934,8606083.462,1.02E-06
6221,0.006075682,6612492.933,5302709.055,9.36E-07
2103,-0.00511408,9312492.933,2578030.627,9.02E-07
3745,-0.005034059,9312492.933,3380210.44,8.97E-07
1561,-0.005107116,9312492.933,2669631.823,8.83E-07
5436,-0.005107116,9312492.933,2669631.823,8.83E-07
8965,-0.005153751,9312492.933,6843947.783,8.77E-07
5144,0.006541546,6112492.933,6937695.784,8.62E-07
7741,-0.005058591,9312492.933,3206454.834,8.52E-07
7946,-0.005058591,9312492.933,3206454.834,8.52E-07
