mean_sunfl,mean_wheat,Fishnet_ID,COUNTRY,Sunflower_Pred,Sunflower_Error_Ratio
1.53999996200,0.33262141600,17157,Brazil,0.54058280800,0.351027806
0.01073170700,0.01560975600,17174,Malaysia,0.41409023500,38.58568213
0.46845035400,0.31713932800,17204,Canada,0.43711287100,0.93310394
2.71893730000,5.09437948700,17281,China,0.53537665300,0.196906583
1.77989840500,1.95871114700,17282,Argentina,0.56249459500,0.316026237
0.77623081900,1.39804465800,17325,India,0.45511004600,0.586307623
0.78598483300,0.00000000000,17433,Mexico,0.47697503800,0.606850181
1.25124996900,0.00000000000,17457,Brazil,0.53185339100,0.425057666
0.82741886400,2.83707404100,17516,Russian Federation,0.48550189000,0.586766765
0.38826311300,0.01010416700,17519,Kazakhstan,0.38738947300,0.997749876
0.17111110700,0.00000000000,17568,Brazil,0.46306335600,2.706214483
0.44169984000,0.70106888900,17633,China,0.43150308200,0.976914735
0.48340424100,1.15063833700,17728,Angola,0.43762799900,0.905304426
1.45833329700,0.00000000000,17755,Brazil,0.53591154000,0.367482208
0.01914285800,0.04541333400,17795,Sudan,0.38583070700,20.15533454
0.62145755300,1.31980676100,17813,United States,0.47464305200,0.763757798
0.08473311200,1.32769051300,17876,Russian Federation,0.39785323900,4.695369137
1.23293323200,2.09324898600,17883,India,0.46501458500,0.377161206
0.25671032600,2.38525169200,18077,Mexico,0.41950619800,1.634161759
0.27805410700,1.31689380000,18097,Congo DRC,0.40397392200,1.452860835
0.46971994500,1.33349653800,18116,Russian Federation,0.44074056500,0.938304983
0.89811060300,1.41318225400,18196,Australia,0.46150939000,0.513866987
0.02030303100,0.08905449100,18303,Sudan,0.37406933100,18.4243097
0.23439394200,0.00000000000,18313,Tanzania,0.40767792800,1.739285258
1.40097218800,0.00000000000,18446,Brazil,0.53027790000,0.378507086
0.40814534900,6.40000009500,18508,Zambia,0.41947567100,1.027760507
0.02833333400,0.03690753000,18598,Tunisia,0.40880337000,14.4283539
0.91356128700,1.86410003400,18705,India,0.47367777100,0.518495888
0.42630519700,1.84471755000,18721,Argentina,0.48807158200,1.144887713
0.53059926300,2.29973742000,18730,India,0.44579112500,0.840165368
0.06136363900,1.30700291700,18830,India,0.43608701000,7.106602821
0.10064229400,0.29190610800,18892,Australia,0.37975582900,3.773322466
1.48399996300,1.51692783700,18903,Brazil,0.49685817300,0.334810098
0.56242423000,4.77181803100,18904,Namibia,0.42741990400,0.759959975
2.16995468500,5.41087125700,18964,Germany,0.61689095500,0.284287483
0.36201139600,0.13746117100,18973,Mexico,0.43219280200,1.193865184
1.46628437500,0.63877122000,19001,Mexico,0.46959389100,0.32026113
0.86359931600,1.15737150500,19044,China,0.47774561700,0.553202866
1.06569764900,3.15696968600,19099,Chile,0.48446280900,0.454596864
2.22418551600,6.77514493500,19220,France,0.61499397900,0.276503005
0.60711229100,3.00103358000,19311,Canada,0.44373055400,0.73088712
0.82096088700,1.17202094600,19321,Argentina,0.51515019000,0.62749663
0.33291665900,0.89833512900,19456,Argentina,0.43849495400,1.317131306
1.53999996200,0.33878146500,19502,Brazil,0.54359398900,0.352983118
0.26169130800,0.47430803800,19559,South Africa,0.43771937100,1.672655368
0.66421534100,1.41933909700,19602,Turkey,0.47909771500,0.72129878
0.27797086800,0.53970818700,19611,Tanzania,0.40997101400,1.474870431
0.02152359100,8.59757097600,19616,Germany,0.40918820700,19.01114953
0.30281249400,1.53204524500,19676,Canada,0.40121092100,1.324948372
0.63954547000,1.14610012600,19723,Sudan,0.45816820800,0.716396612
