,FISHNET_ID,COUNTRY.x,CassavaGCO,Latitude,Longitude,CONTINENT,CountyPixelCount,cassava_HgHa,AET_mean,cassava_Fertilizer,Pesticide,GDP_Mean,cassavaGCO,cassavaBinaryGCO,Sim5x,Sim10x,Sim50x,Sim100x,Sim1000x
4473,56652,China,Outside,25.7674,105.215,Asia,1387,16.03000069,659.3630952,112.2047226,8940649,990.4634249,Outside,0,80.15000345,160.3000069,32968.15476,1603.000069,16030.00069
4474,56654,India,Outside,16.5103,78.2657,Asia,312,9.431106567,515.6607143,29.79841734,320037,454.770298,Outside,0,47.15553284,94.31106567,25783.03572,943.1106567,9431.106567
4475,56657,Philippines,Outside,18.1249,122.063,Asia,83,7.571464539,960.610119,9.353204107,119544,1047.062049,Outside,0,37.8573227,75.71464539,48030.50595,757.1464539,7571.464539
4476,56658,China,Outside,27.3827,111.503,Asia,1387,16.03000069,698.5089286,113.7450172,8940649,990.4634249,Outside,0,80.15000345,160.3000069,34925.44643,1603.000069,16030.00069
4477,56659,Brazil,Outside,-8.54258,-43.0069,South America,931,3.555233787,611.2767857,106.6140839,976736,3807.754204,Outside,0,17.77616894,35.55233787,30563.83929,355.5233787,3555.233787
4478,56665,China,Outside,43.4523,87.2488,Asia,1387,15.73314882,23.76190476,143.8515026,8940649,990.4634249,Outside,0,78.6657441,157.3314882,1188.095238,1573.314882,15733.14882
4479,56669,Papua New Guinea,Outside,-4.93028,151.906,Oceania,81,10.61999989,1111.89881,4.715651775,735,624.4987408,Outside,0,53.09999945,106.1999989,55594.9405,1061.999989,10619.99989
4480,56671,China,Outside,41.457,99.8252,Asia,1387,0.296851865,212.5059524,108.4709286,8940649,990.4634249,Outside,0,1.484259325,2.96851865,10625.29762,29.6851865,296.851865
4481,56681,Sudan,Outside,11.2468,27.96,Africa,87,1.75999999,493.7827381,3.693574139,5286,387.7801545,Outside,0,8.79999995,17.5999999,24689.13691,175.999999,1759.99999
4482,56691,Brazil,Outside,-11.2146,-48.3968,South America,931,16.7463019,820.1011905,64.51045803,976736,3807.754204,Outside,0,83.7315095,167.463019,41005.05953,1674.63019,16746.3019
4483,56693,Kenya,Outside,-2.24386,35.1465,Africa,83,9.130909529,631.8035714,16.49262139,19074,419.8013152,Outside,0,45.65454765,91.30909529,31590.17857,913.0909529,9130.909529
4484,56702,China,Outside,34.3494,93.537,Asia,1387,4.371818369,265.7886905,26.52209298,8940649,990.4634249,Outside,0,21.85909185,43.71818369,13289.43453,437.1818369,4371.818369
4485,56703,Guinea,Outside,12.1321,-12.4642,Africa,35,4.821300899,809.4315476,14.0975265,1610,402.490578,Outside,0,24.1065045,48.21300899,40471.57738,482.1300899,4821.300899
4486,56708,India,Outside,32.846,78.2657,Asia,312,1.13083334,550.2529762,20.75828348,320037,454.770298,Outside,0,5.6541667,11.3083334,27512.64881,113.083334,1130.83334
4487,56710,China,Outside,36.5542,89.9438,Asia,1387,8.608704072,180.5327381,141.827296,8940649,990.4634249,Outside,0,43.04352036,86.08704072,9026.636905,860.8704072,8608.704072
4488,56715,Colombia,Outside,6.78286,-72.6513,South America,119,7.899922111,835.5238095,83.45137813,476933,2463.075323,Outside,0,39.49961056,78.99922111,41776.19048,789.9922111,7899.922111
4489,56727,China,Outside,40.0912,110.605,Asia,1387,16.03000069,353.5952381,110.2870033,8940649,990.4634249,Outside,0,80.15000345,160.3000069,17679.76191,1603.000069,16030.00069
4490,56737,Philippines,Outside,10.2167,125.665,Asia,83,4.283343967,1055.488095,6.165972879,119544,1047.062049,Outside,0,21.41671984,42.83343967,52774.40475,428.3343967,4283.343967
4492,56749,Peru,Outside,-7.63121,-78.9239,South America,147,9.89656706,294.4553571,56.51640895,16571,2065.427423,Outside,0,49.4828353,98.9656706,14722.76786,989.656706,9896.56706
4493,56757,Indonesia,Outside,0.468577,116.893,Asia,401,12.79024633,1026.485119,36.36144344,11179,813.2904404,Outside,0,63.95123165,127.9024633,51324.25595,1279.024633,12790.24633
4494,56758,Cameroon,Outside,8.57503,11.7903,Africa,60,8.21045036,764.922619,26.13352925,4548,727.4245291,Outside,0,41.0522518,82.1045036,38246.13095,821.045036,8210.45036
4495,56761,Cambodia,Outside,13.0145,105.215,Asia,36,7.967087937,1052.592262,4.504584872,0,313.5298269,Outside,0,39.83543969,79.67087937,52629.6131,796.7087937,7967.087937
4497,56765,Angola,Outside,-8.54258,20.7735,Africa,165,7.494050087,805.8095238,4.825331792,280,609.3283481,Outside,0,37.47025044,74.94050087,40290.47619,749.4050087,7494.050087
4498,56769,Indonesia,Outside,-2.25534,138.442,Asia,401,11.98036139,1135.232143,34.11335634,11179,813.2904404,Outside,0,59.90180695,119.8036139,56761.60715,1198.036139,11980.36139
4499,56771,Niger,Outside,13.8937,2.80717,Africa,43,17.97093091,419.3214286,1.698126803,246,229.4061061,Outside,0,89.85465455,179.7093091,20966.07143,1797.093091,17970.93091
4500,56773,Philippines,Outside,9.17342,117.994,Asia,83,1.910747528,931.7619048,8.842531676,119544,1047.062049,Outside,0,9.55373764,19.10747528,46588.09524,191.0747528,1910.747528
4501,56774,Brazil,Outside,-5.85147,-46.6002,South America,931,7.239048911,815.0565476,150.6707144,976736,3807.754204,Outside,0,36.19524456,72.39048911,40752.82738,723.9048911,7239.048911
4503,56780,Indonesia,Outside,2.80983,95.7475,Asia,401,13.34634399,1114.095238,20.99947716,11179,813.2904404,Outside,0,66.73171995,133.4634399,55704.7619,1334.634399,13346.34399
4504,56783,Angola,Outside,-10.3264,21.6718,Africa,165,6.610997025,734.797619,4.633361725,280,609.3283481,Outside,0,33.05498513,66.10997025,36739.88095,661.0997025,6610.997025
4506,56790,Kenya,Outside,3.17995,36.0448,Africa,83,0.048310139,234.5952381,3.932967185,19074,419.8013152,Outside,0,0.241550695,0.48310139,11729.76191,4.8310139,48.310139
4507,56791,China,Outside,31.3165,115.097,Asia,1387,15.89641735,787.7291667,175.1674426,8940649,990.4634249,Outside,0,79.48208675,158.9641735,39386.45834,1589.641735,15896.41735
4508,56794,Guinea,Outside,9.53534,-13.2404,Africa,35,4.677489072,912.5297619,51.50390485,1610,402.490578,Outside,0,23.38744536,46.77489072,45626.4881,467.7489072,4677.489072
4509,56799,Honduras,Outside,14.7695,-86.126,North America,16,5.082551732,965.9345238,24.32256722,22555,1063.386738,Outside,0,25.41275866,50.82551732,48296.72619,508.2551732,5082.551732
4510,56800,Liberia,Outside,7.6799,-10.6676,Africa,10,0.734606802,1015.47619,65.75643219,0,290.7765819,Outside,0,3.67303401,7.34606802,50773.8095,73.4606802,734.606802
4513,56810,China,Outside,30.5421,90.8421,Asia,1387,14.3298491,261.1369048,91.34876466,8940649,990.4634249,Outside,0,71.6492455,143.298491,13056.84524,1432.98491,14329.8491
4514,56811,Chad,Outside,10.3587,19.8752,Africa,48,5.22042018,655.6011905,3.360347169,294,213.7190138,Outside,0,26.1021009,52.2042018,32780.05953,522.042018,5220.42018
4517,56816,Burundi,Outside,-2.24386,29.7566,Africa,9,4.932545736,758.2708333,18.65389603,920,134.2656043,Outside,0,24.66272868,49.32545736,37913.54167,493.2545736,4932.545736
4519,56822,Congo DRC,Outside,4.08244,26.1634,Africa,225,3.184181849,834.7767857,9.377345182,0,183.9673847,Outside,0,15.92090925,31.84181849,41738.83929,318.4181849,3184.181849
4520,56830,Niger,Outside,16.5103,5.50212,Africa,43,0.791987737,204.9553571,1.165241032,246,229.4061061,Outside,0,3.959938685,7.91987737,10247.76786,79.1987737,791.987737
4521,56833,India,Outside,24.1295,76.469,Asia,312,4.301908016,519.9702381,18.95861214,320037,454.770298,Outside,0,21.50954008,43.01908016,25998.51191,430.1908016,4301.908016
4522,56835,Brazil,Outside,-8.54258,-44.8035,South America,931,9.378311331,786.610119,81.32858086,976736,3807.754204,Outside,0,46.89155666,93.78311331,39330.50595,937.8311331,9378.311331
4524,56851,Kenya,Outside,-2.24386,36.9432,Africa,83,8.476249754,436.0595238,11.70419412,19074,419.8013152,Outside,0,42.38124877,84.76249754,21802.97619,847.6249754,8476.249754
4527,56857,Cameroon,Outside,4.08244,14.4853,Africa,60,0.962161077,919.6815476,969.3997029,4548,727.4245291,Outside,0,4.810805385,9.62161077,45984.07738,96.2161077,962.161077
4528,56861,Papua New Guinea,Outside,-5.82105,154.908,Oceania,81,10.61999989,1136.571429,4.442645958,735,624.4987408,Outside,0,53.09999945,106.1999989,56828.57145,1061.999989,10619.99989
4529,56865,Burkina Faso,Outside,14.7695,0.112226,Africa,45,7.661008856,341.7738095,4.689044624,483,281.7270837,Outside,0,38.30504428,76.61008856,17088.69048,766.1008856,7661.008856
4531,56872,Laos,Outside,19.9433,103.418,Asia,46,8.171715057,858.4345238,3.80002387,14,315.3688695,Outside,0,40.85857529,81.71715057,42921.72619,817.1715057,8171.715057
4532,56873,China,Outside,42.7943,84.5539,Asia,1387,15.73314882,27.86904762,143.9211204,8940649,990.4634249,Outside,0,78.6657441,157.3314882,1393.452381,1573.314882,15733.14882
4533,56877,Indonesia,Outside,-8.66199,116.921,Asia,401,12.05835303,844.4761905,29.40489935,11179,813.2904404,Outside,0,60.29176515,120.5835303,42223.80953,1205.835303,12058.35303
4535,56883,China,Outside,44.7469,91.7404,Asia,1387,0.506210548,16.82142857,115.3135077,8940649,990.4634249,Outside,0,2.53105274,5.06210548,841.0714285,50.6210548,506.210548
4536,56886,Indonesia,Outside,-3.14718,136.656,Asia,401,10.01439595,1079.720238,35.03608563,11179,813.2904404,Outside,0,50.07197975,100.1439595,53986.0119,1001.439595,10014.39595
4537,56887,Indonesia,Outside,-3.27634,134.732,Asia,401,9.693968955,1047.245238,31.39015754,11179,813.2904404,Outside,0,48.46984478,96.93968955,52362.2619,969.3968955,9693.968955
4538,56889,Indonesia,Outside,-6.75027,141.148,Asia,401,9.40593285,1014.535714,13.76307846,11179,813.2904404,Outside,0,47.02966425,94.0593285,50726.7857,940.593285,9405.93285
4539,56893,Indonesia,Outside,-5.85147,141.148,Asia,401,9.218845195,1024.392857,15.53966195,11179,813.2904404,Outside,0,46.09422598,92.18845195,51219.64285,921.8845195,9218.845195
4540,56899,Guatemala,Outside,15.6418,-89.7193,North America,22,1.825116916,968.2946429,21.51529283,73426,1677.111797,Outside,0,9.12558458,18.25116916,48414.73215,182.5116916,1825.116916
4541,56901,Brazil,Outside,-3.24649,-41.2042,South America,931,8.399480508,767.8303571,154.6247637,976736,3807.754204,Outside,0,41.99740254,83.99480508,38391.51786,839.9480508,8399.480508
4544,56922,Tanzania,Outside,-6.90345,39.362,Africa,80,4.577856983,684.1845238,14.65583376,55,387.1450508,Outside,0,22.88928492,45.77856983,34209.22619,457.7856983,4577.856983
4546,56948,Indonesia,Outside,-1.60113,108.88,Asia,401,11.68202686,1082.761905,13.6736284,11179,813.2904404,Outside,0,58.4101343,116.8202686,54138.09525,1168.202686,11682.02686
4547,56950,Mali,Outside,15.6418,1.01054,Africa,69,3.846178416,225.0892857,3.200330702,365,310.9856809,Outside,0,19.23089208,38.46178416,11254.46429,384.6178416,3846.178416
4548,56952,Comoros,Outside,-12.2484,44.26,Africa,2,4.533333381,948.1130952,0.783197843,7,739.0830446,Outside,0,22.66666691,45.33333381,47405.65476,453.3333381,4533.333381
4549,56958,Colombia,Outside,5.88412,-75.3463,South America,119,15.89694914,977.8333333,77.98433458,476933,2463.075323,Outside,0,79.4847457,158.9694914,48891.66667,1589.694914,15896.94914
4550,56961,Brazil,Outside,-5.85147,-37.617,South America,931,6.604986837,544.9970238,86.82574308,976736,3807.754204,Outside,0,33.02493419,66.04986837,27249.85119,660.4986837,6604.986837
4551,56964,China,Outside,41.457,83.6555,Asia,1387,12.46777831,21.52380952,143.8791887,8940649,990.4634249,Outside,0,62.33889155,124.6777831,1076.190476,1246.777831,12467.77831
4552,56972,Indonesia,Outside,-7.16403,131.62,Asia,401,13.08132553,990.0833333,17.74656448,11179,813.2904404,Outside,0,65.40662765,130.8132553,49504.16667,1308.132553,13081.32553
4553,56983,Philippines,Outside,13.1875,120.746,Asia,83,7.108480167,919.25,10.54150187,119544,1047.062049,Outside,0,35.54240084,71.08480167,45962.5,710.8480167,7108.480167
4554,56985,Colombia,Outside,5.888,-77.0402,South America,119,10.42563985,1019.375,47.07574439,476933,2463.075323,Outside,0,52.12819925,104.2563985,50968.75,1042.563985,10425.63985
4559,57006,Kenya,Outside,1.37279,39.6381,Africa,83,5.43090894,270.5565476,3.758198807,19074,419.8013152,Outside,0,27.1545447,54.3090894,13527.82738,543.090894,5430.90894
4560,57011,Burkina Faso,Outside,13.0145,0.112226,Africa,45,1.810629962,517.2410714,7.151897104,483,281.7270837,Outside,0,9.05314981,18.10629962,25862.05357,181.0629962,1810.629962
4561,57018,Mali,Outside,14.7695,-3.48104,Africa,69,12.3054438,389.8065476,3.382649953,365,310.9856809,Outside,0,61.527219,123.054438,19490.32738,1230.54438,12305.4438
4562,57034,Indonesia,Outside,-3.13902,128.571,Asia,401,12.24386597,968.0059524,27.97855874,11179,813.2904404,Outside,0,61.21932985,122.4386597,48400.29762,1224.386597,12243.86597
4563,57044,China,Outside,44.1032,117.792,Asia,1387,16.03000069,356.0714286,109.7016239,8940649,990.4634249,Outside,0,80.15000345,160.3000069,17803.57143,1603.000069,16030.00069
4564,57056,China,Outside,47.8586,131.266,Asia,1387,5.844271084,443.2708333,61.28989886,8940649,990.4634249,Outside,0,29.22135542,58.44271084,22163.54167,584.4271084,5844.271084
4565,57070,Angola,Outside,-6.75027,13.587,Africa,165,4.678240558,619.9880952,5.462267695,280,609.3283481,Outside,0,23.39120279,46.78240558,30999.40476,467.8240558,4678.240558
4566,57071,Nigeria,Outside,11.2468,7.29875,Africa,77,7.334598455,751.5535714,40.19740064,0,591.8145957,Outside,0,36.67299228,73.34598455,37577.67857,733.4598455,7334.598455
4567,57074,Sudan,Outside,11.2468,23.4684,Africa,87,1.992765923,548.9910714,3.868185216,5286,387.7801545,Outside,0,9.963829615,19.92765923,27449.55357,199.2765923,1992.765923
4568,57075,China,Outside,30.5421,89.9438,Asia,1387,15.66568249,233.3511905,104.1690668,8940649,990.4634249,Outside,0,78.32841245,156.6568249,11667.55953,1566.568249,15665.68249
4569,57081,Colombia,Outside,5.88412,-76.2446,South America,119,14.22831535,993.1458333,60.61385786,476933,2463.075323,Outside,0,71.14157675,142.2831535,49657.29167,1422.831535,14228.31535
4570,57087,Indonesia,Outside,-1.33998,101.622,Asia,401,12.08405125,935.8690476,55.38146083,11179,813.2904404,Outside,0,60.42025625,120.8405125,46793.45238,1208.405125,12084.05125
4571,57088,Central African Republic,Outside,5.88412,22.5701,Africa,62,1.932983574,856.7232143,40.58683197,161,270.2332425,Outside,0,9.66491787,19.32983574,42836.16072,193.2983574,1932.983574
4572,57091,Congo DRC,Outside,-3.14718,25.2651,Africa,225,1.706578523,858.6150794,24.57131872,0,183.9673847,Outside,0,8.532892615,17.06578523,42930.75397,170.6578523,1706.578523
4573,57094,China,Outside,42.1292,100.724,Asia,1387,4.155926104,212.4613095,66.08977904,8940649,990.4634249,Outside,0,20.77963052,41.55926104,10623.06548,415.5926104,4155.926104
4574,57099,Benin,Outside,6.79896,2.80219,Africa,18,9.359062124,782.8690476,26.17469935,0,514.7279708,Outside,0,46.79531062,93.59062124,39143.45238,935.9062124,9359.062124
4577,57114,Sudan,Outside,17.3749,33.3499,Africa,87,0.106666666,70.52083333,1.967530316,5286,387.7801545,Outside,0,0.53333333,1.06666666,3526.041667,10.6666666,106.666666
4578,57115,Myanmar,Outside,25.7674,96.232,Asia,101,6.524951458,763.4494048,2.422193733,3910,171.8118107,Outside,0,32.62475729,65.24951458,38172.47024,652.4951458,6524.951458
4579,57117,China,Outside,32.846,102.52,Asia,1387,15.62925067,358.6547619,110.4325184,8940649,990.4634249,Outside,0,78.14625335,156.2925067,17932.7381,1562.925067,15629.25067
4581,57119,Indonesia,Outside,-4.93649,104.333,Asia,401,12.03219049,963.1349206,88.0320413,11179,813.2904404,Outside,0,60.16095245,120.3219049,48156.74603,1203.219049,12032.19049
4582,57134,Colombia,Outside,6.78286,-74.4479,South America,119,14.56650812,1085.223214,68.62318629,476933,2463.075323,Outside,0,72.8325406,145.6650812,54261.1607,1456.650812,14566.50812
4583,57142,Angola,Outside,-7.64261,13.5923,Africa,165,4.526815311,576.1220238,4.232513216,280,609.3283481,Outside,0,22.63407656,45.26815311,28806.10119,452.6815311,4526.815311
4584,57145,Uganda,Outside,0.468577,31.5533,Africa,14,7.101078875,852.7886905,91.6471944,616,262.4287747,Outside,0,35.50539438,71.01078875,42639.43453,710.1078875,7101.078875
4585,57147,Peru,Outside,-11.1794,-77.1096,South America,147,8.790521647,226.4553571,37.90729814,16571,2065.427423,Outside,0,43.95260824,87.90521647,11322.76786,879.0521647,8790.521647
4586,57150,China,Outside,40.7776,114.198,Asia,1387,16.03000069,349.7619048,135.3780901,8940649,990.4634249,Outside,0,80.15000345,160.3000069,17488.09524,1603.000069,16030.00069
4587,57152,China,Outside,23.3024,100.724,Asia,1387,6.658750978,824.3392857,113.1958293,8940649,990.4634249,Outside,0,33.29375489,66.58750978,41216.96429,665.8750978,6658.750978
4588,57160,Indonesia,Outside,-2.96529,113.344,Asia,401,7.466259262,1019.904762,25.63030404,11179,813.2904404,Outside,0,37.33129631,74.66259262,50995.2381,746.6259262,7466.259262
4589,57169,Central African Republic,Outside,9.46803,22.5701,Africa,62,0.507689937,644.7559524,3.2908536,161,270.2332425,Outside,0,2.538449685,5.07689937,32237.79762,50.7689937,507.689937
4590,57174,Myanmar,Outside,20.7904,95.3336,Asia,101,2.417904247,613.6547619,2.930385205,3910,171.8118107,Outside,0,12.08952124,24.17904247,30682.7381,241.7904247,2417.904247
4591,57185,Equatorial Guinea,Outside,3.4644,8.74611,Africa,3,1.997951508,872.25,19.98906069,0,1851.05773,Outside,0,9.98975754,19.97951508,43612.5,199.7951508,1997.951508
4592,57186,Tanzania,Outside,-3.14718,34.2482,Africa,80,8.969860799,609.968254,33.7789749,55,387.1450508,Outside,0,44.849304,89.69860799,30498.4127,896.9860799,8969.860799
4593,57187,Congo DRC,Outside,-10.3264,25.2651,Africa,225,5.937322461,630.4315476,6.181335963,0,183.9673847,Outside,0,29.68661231,59.37322461,31521.57738,593.7322461,5937.322461
4594,57188,China,Outside,28.1817,100.724,Asia,1387,8.834031343,560.7708333,110.2285097,8940649,990.4634249,Outside,0,44.17015672,88.34031343,28038.54167,883.4031343,8834.031343
4596,57194,Guinea,Outside,9.46803,-12.4642,Africa,35,5.208225601,930.5892857,32.4097743,1610,402.490578,Outside,0,26.04112801,52.08225601,46529.46429,520.8225601,5208.225601
4597,57196,Indonesia,Outside,-6.05327,134.29,Asia,401,13.08132553,1058.964286,23.59609133,11179,813.2904404,Outside,0,65.40662765,130.8132553,52948.2143,1308.132553,13081.32553
4598,57200,Congo DRC,Outside,1.37279,30.6549,Africa,225,7.851714748,891.3125,27.07350186,0,183.9673847,Outside,0,39.25857374,78.51714748,44565.625,785.1714748,7851.714748
4599,57205,China,Outside,28.9955,121.29,Asia,1387,16.03000069,821.7380952,109.6025658,8940649,990.4634249,Outside,0,80.15000345,160.3000069,41086.90476,1603.000069,16030.00069
4600,57212,Indonesia,Outside,-5.59239,104.482,Asia,401,12.04951903,1018.392857,76.08739611,11179,813.2904404,Outside,0,60.24759515,120.4951903,50919.64285,1204.951903,12049.51903
4602,57219,Indonesia,Outside,-1.72401,138.207,Asia,401,11.81983566,1154.761905,26.19980951,11179,813.2904404,Outside,0,59.0991783,118.1983566,57738.09525,1181.983566,11819.83566
4603,57223,Nigeria,Outside,9.46803,9.09538,Africa,77,8.558769678,742.7083333,46.87320979,0,591.8145957,Outside,0,42.79384839,85.58769678,37135.41667,855.8769678,8558.769678
4604,57225,India,Outside,24.9512,89.9438,Asia,312,0.608994961,863.764881,55.59373096,320037,454.770298,Outside,0,3.044974805,6.08994961,43188.24405,60.8994961,608.994961
