OBJECTID,mean_cassa,Fishnet_ID,COUNTRY,NEAR_DIST
3454,0.856924878,52075,Gabon,4953843.32
4829,1.997951508,57185,Equatorial Guinea,4960351.884
242,18.46837415,13629,Niger,4961859.68
4416,4.927738358,55579,Gabon,4964601.325
4611,1.244232489,56266,Gabon,4969176.148
3516,6.83956014,52296,Nigeria,4970672.044
4501,12.02449859,55888,Cameroon,4971282.743
1290,8.78901181,43019,Niger,4978371.748
720,8.94134099,35394,Nigeria,4978960.134
760,2.229964859,36363,Gabon,4983726.315
3281,1.489090898,51337,Gabon,4986055.922
19,0.968797088,810,Equatorial Guinea,4989731.669
2849,4.28685968,49685,Cameroon,4995556.995
5797,16.40878885,63055,Niger,5000622.246
4803,7.334598455,57071,Nigeria,5002357.342
724,8.120652043,35434,Nigeria,5006199.306
667,0.511764161,34003,Gabon,5006899.526
2428,17.25275333,47978,Niger,5014312.87
1164,2.712929262,42196,Cameroon,5021263.814
2434,1.86751878,48004,Gabon,5033369.813
429,7.297884475,24695,Nigeria,5034586.649
1416,7.787669659,43712,Nigeria,5035297.384
670,1.307695442,34106,Gabon,5039125.959
4753,0.791987737,56830,Niger,5040320.416
4334,8.999554244,55305,Cameroon,5047034.398
673,0.180560643,34241,Cameroon,5047054.394
1656,18.9978264,44809,Niger,5051100.439
3470,0.555770563,52137,Gabon,5052742.542
4613,7.144739747,56274,Nigeria,5064286.038
5302,0.762372898,59367,Gabon,5067876.187
4234,12.33841947,54947,Niger,5069444.959
787,6.389145087,37014,Cameroon,5072881.433
2235,8.313858085,47141,Nigeria,5074119.065
3726,1.656090846,53128,Congo,5075250.705
1787,1.332204727,45323,Cameroon,5076373.669
5335,0.396730963,59558,Gabon,5084510.638
1089,10.65574093,41538,Niger,5088978.239
5391,6.824201968,59897,Cameroon,5092124.892
4843,7.728103932,57233,Nigeria,5095254.644
5148,8.06820032,58550,Nigeria,5101331.445
4862,0.032492542,57331,Gabon,5102626.923
270,19.00143825,15493,Niger,5104742.282
5127,9.736594068,58466,Cameroon,5117322.558
3427,1.076095675,51948,Congo,5120290.748
46,1.089967486,2181,Gabon,5122203.459
1050,2.080288818,41009,Congo,5126204.577
438,8.269287109,25115,Nigeria,5127448.384
5707,0.131997956,62140,Niger,5127888.757
4841,8.558769678,57223,Nigeria,5129088.174
5154,1.146918915,58590,Congo,5138193.51
5247,18.86370792,59100,Niger,5140701.61
5390,9.227286043,59887,Cameroon,5142932.116
1116,1.806420406,41831,Cameroon,5143216.169
4633,0.106993263,56346,Gabon,5151666.635
2535,8.075887409,48398,Nigeria,5158123.606
3658,2.655430149,52856,Angola,5159527.748
1680,11.28738113,44907,Niger,5160822.113
2196,5.366018355,46945,Cameroon,5165462.761
4922,0.722168865,57592,Gabon,5166611.155
608,2.476666609,32223,Angola,5167238.413
5367,6.750899845,59781,Nigeria,5169450.997
5749,6.911892978,62573,Niger,5177717.421
1123,4.784469586,41892,Angola,5182387.609
1540,0.32097979,44318,Gabon,5183011.607
4567,2.758105997,56121,Angola,5184586.91
237,4.595876182,13429,Angola,5187653.142
4144,8.1544359,54609,Nigeria,5188396.849
4138,12.15993285,54595,Cameroon,5188814.767
1899,2.870681752,45764,Angola,5190755.185
1257,7.743294716,42807,Angola,5194116.705
1087,18.98850571,41482,Niger,5195329.809
2992,8.391437451,50190,Nigeria,5196635.406
3058,1.444722189,50445,Angola,5198252.893
1892,5.786565124,45735,Angola,5200371.57
2275,0.295972765,47302,Gabon,5200849.94
1690,4.168048684,44936,Angola,5205932.016
1885,3.237847422,45712,Angola,5205932.998
2869,12.56429127,49752,Cameroon,5213521.117
1200,5.094272839,42422,Angola,5213679.171
3773,1.835508572,53297,Angola,5214927.277
4023,8.269287109,54205,Nigeria,5219865.776
3160,0.829784177,50835,Gabon,5220105.616
2719,8.535303867,49143,Nigeria,5223781.172
1261,0.934114291,42843,Congo,5225377.272
3093,15.56859778,50594,Niger,5230644.451
4208,0.084123429,54864,Congo,5237276.041
2367,8.746073383,47694,Cameroon,5238974.919
4968,0.422280095,57790,Cameroon,5240755.714
4037,0.130769544,54260,Gabon,5250613.989
248,8.269287109,14187,Nigeria,5252172.692
51,15.03159466,2477,Niger,5252487.197
3752,3.871647358,53229,Angola,5258902.046
2104,6.368571281,46557,Angola,5260728.011
1309,8.72712196,43134,Cameroon,5262704.302
3680,2.476666609,52948,Angola,5264694.488
1947,7.522754245,45977,Nigeria,5264946.508
3263,0.098077158,51273,Gabon,5265378.922
1335,2.735957637,43275,Niger,5266820.165
307,5.131510673,17728,Angola,5271730.695
4250,5.459924116,55010,Angola,5273431.298
4565,5.785190706,56118,Angola,5276418
1919,6.50124985,45839,Angola,5276613.685
43,5.915145494,1979,Angola,5278000.319
1954,7.204848318,46010,Angola,5280978.682
563,0.147115737,30535,Gabon,5281556.107
5115,8.269287109,58402,Nigeria,5281770.907
4821,4.526815311,57142,Angola,5284601.624
4994,13.23144297,57931,Cameroon,5285619.895
3892,18.83904912,53736,Niger,5286217.036
3061,7.261136196,50462,Angola,5286658.285
4802,4.678240558,57070,Angola,5289639.693
5655,7.550142818,61612,Nigeria,5292101.87
14,6.583544152,644,Angola,5293566.269
2754,2.425069388,49288,Angola,5293629.986
4695,2.346743777,56617,Angola,5296936.761
3600,0.427973054,52644,Congo,5299128.351
2143,5.60295069,46719,Angola,5302786.03
520,2.289893089,28887,Congo,5305147.11
5375,8.688998157,59829,Cameroon,5309851.866
3283,8.269287109,51341,Nigeria,5312535.535
1797,1.829174406,45370,Congo,5314146.564
3482,0.198813813,52167,Gabon,5318076.084
737,8.25892827,35832,Nigeria,5318655.359
4432,12.78706549,55631,Niger,5320911.411
4581,0.296418018,56156,Congo,5324557.232
5117,8.044458744,58418,Cameroon,5335154.951
4103,0.862040506,54479,Congo,5336372.469
1055,6.647894583,41075,Angola,5336576.196
5480,11.88761014,60419,Niger,5344425.242
2050,8.097010295,46333,Nigeria,5346422.059
1267,1.380682558,42860,Gabon,5349583.106
1634,3.199985875,44685,Cameroon,5360008.473
1133,7.695654002,41967,Cameroon,5360596.831
1070,0.075904088,41237,Congo,5364177.505
2023,7.223610944,46243,Angola,5368951.35
2273,7.317424073,47293,Angola,5369049.765
4455,7.223610944,55725,Angola,5369205.048
4458,7.01722206,55731,Angola,5370236.471
566,7.148560441,30634,Angola,5370689.022
387,6.323093394,22003,Angola,5372776.206
1229,6.810833176,42627,Angola,5373471.888
2975,7.863625844,50110,Nigeria,5375364.636
1674,5.903058323,44863,Angola,5376677.693
1771,6.079090769,45263,Angola,5377394.724
5678,18.98285866,61816,Niger,5377397.803
4031,6.891958783,54224,Angola,5381947.29
195,7.035117361,11233,Cameroon,5382534.026
4320,6.641969544,55246,Angola,5382594.577
4726,8.21045036,56758,Cameroon,5387270.743
880,7.044247316,38750,Angola,5388588.954
4056,3.405416588,54325,Angola,5389050.093
1904,5.993119107,45782,Angola,5396015.372
3201,0.084159887,50992,Congo,5397459.022
3462,3.722548792,52110,Congo,5404358.787
2979,7.295700073,50131,Nigeria,5405444.559
831,5.554732773,37823,Cameroon,5406307.713
2702,11.86428666,49093,Niger,5411410.264
4184,2.654620502,54758,Congo,5413367.303
4117,8.269287109,54532,Nigeria,5413701.156
2751,4.556108925,49275,Congo,5423743.761
1176,8.382511189,42276,Cameroon,5431331.139
4166,6.869352589,54701,Congo,5435481.782
2497,0.202487389,48278,Cameroon,5436076.922
5254,8.491182125,59130,Niger,5436622.249
2692,7.505906365,49045,Nigeria,5440861.224
3755,6.473823193,53236,Congo,5448572.592
1443,7.750162078,43843,Cameroon,5456393.799
4098,1.147428539,54460,Cameroon,5457333.655
4872,3.424032138,57367,Congo,5463005.062
3275,7.429999828,51312,Angola,5466742.382
1172,7.092272563,42238,Angola,5466831.935
3827,7.061570085,53499,Angola,5466997.971
3181,7.429999828,50909,Angola,5467955.195
2458,7.174580245,48119,Angola,5468465.873
679,18.56140651,34354,Niger,5468857.241
2237,6.845831842,47169,Nigeria,5469166.662
4235,7.261136196,54948,Angola,5470344.291
2653,7.997922908,48868,Angola,5471246.065
2520,3.13165282,48348,Angola,5473832.414
245,6.701250061,13830,Angola,5475346.764
1549,4.543966837,44351,Angola,5478560.885
3534,0.656759799,52363,Congo,5478765.767
2298,2.963853478,47422,Cameroon,5479551.345
838,6.460168376,37929,Angola,5480773.938
4910,7.167968743,57550,Cameroon,5482521.062
1943,2.02636359,45964,Angola,5484509.443
5017,6.334394787,57995,Angola,5487531.273
1647,7.425534581,44757,Angola,5495089.091
3725,0.084159887,53114,Congo,5495839.041
774,6.64009069,36840,Nigeria,5498580.592
3344,6.063968738,51618,Niger,5502108.332
2210,3.868914041,47019,Cameroon,5502882.055
1024,6.241490636,40794,Congo,5503567.75
5668,8.056605621,61720,Cameroon,5508909.624
2408,6.256265077,47859,Congo,5512589.062
3040,6.768189459,50371,Congo,5522936.201
2460,8.446499825,48127,Cameroon,5527427.281
115,9.774928266,6328,Niger,5529065.106
3152,4.411358812,50804,Congo,5534603.033
1213,7.58980449,42511,Nigeria,5535480.398
5286,2.75541778,59297,Congo,5547581.142
286,7.49737817,16587,Cameroon,5552329.796
4760,0.962161077,56857,Cameroon,5554745.723
3080,13.0358794,50517,Niger,5560581.41
2004,3.71259258,46192,Congo,5561859.874
5060,6.761622482,58165,Nigeria,5563166.349
2319,7.378402607,47503,Angola,5564452.163
4376,7.378402607,55424,Angola,5564460.495
3235,7.261136196,51145,Angola,5564943.686
3692,7.429999828,52993,Angola,5565228.212
4480,7.062734564,55801,Angola,5566689.667
4193,7.068819281,54797,Angola,5567228.88
4858,8.387711936,57294,Angola,5569708.27
502,5.572499871,28205,Angola,5570289.275
2464,7.678515694,48137,Angola,5574007.23
2706,5.685075626,49113,Angola,5574554.208
4119,5.222627805,54535,Cameroon,5576666.434
3859,1.321690747,53595,Congo,5577426.384
5038,6.055091977,58068,Cameroon,5577926.83
3564,4.692426258,52498,Angola,5579592.14
2243,2.373472167,47189,Angola,5580004.472
1185,2.800293936,42343,Angola,5586466.42
4428,6.808906555,55620,Nigeria,5591932.167
3477,1.725714423,52149,Niger,5593089.969
2681,7.566487134,48991,Angola,5594157.667
453,5.027162835,26262,Cameroon,5599568.735
5033,7.070351926,58055,Congo DRC,5602773.729
5515,7.003205545,60645,Cameroon,5604272.417
808,5.213358101,37436,Congo,5611811.427
5412,0.073631778,60010,Congo,5612360.756
4180,9.351692862,54745,Niger,5621741.528
955,2.718625764,39868,Congo,5622133.933
1946,7.936253492,45976,Cameroon,5623650.929
5164,6.843238453,58631,Cameroon,5630270.428
5230,0.073631778,58997,Cameroon,5631692.547
1686,3.458116968,44927,Congo,5633735.331
1619,2.583558142,44631,Congo,5646607.538
3237,6.923218158,51149,Cameroon,5648397.714
4092,1.016528847,54444,Cameroon,5652240.136
832,14.44459995,37839,Niger,5652557.231
4943,6.587277846,57676,Cameroon,5657353.742
3503,0.716465235,52256,Congo,5660740.337
2726,7.275208165,49175,Angola,5662075.028
994,7.378402607,40344,Angola,5662089.553
2351,6.360530156,47615,Angola,5662506.543
1530,6.867121053,44271,Angola,5662886.041
83,6.810833176,4441,Angola,5664122.729
4449,7.306604455,55710,Angola,5664907.23
2494,6.191666524,48267,Angola,5666762.951
553,7.331916028,30163,Angola,5668162.388
4325,6.641969544,55259,Angola,5670571.702
4289,7.678515694,55140,Angola,5672658.787
3931,5.181956225,53867,Cameroon,5673480.172
3667,1.460766216,52894,Central African Republic,5673874.239
576,2.373472167,30967,Angola,5675531.807
1158,0.676877942,42157,Congo,5676121.42
2307,8.062318616,47460,Angola,5678401.659
5066,0.138037072,58197,Niger,5684341.329
2832,5.254331496,49610,Angola,5685394.165
4563,6.705741304,56107,Nigeria,5685488.536
5237,1.81993319,59046,Congo,5692736.447
3175,7.216495978,50879,Congo DRC,5693220.853
516,2.374411599,28748,Central African Republic,5696362.006
5619,8.64337539,61296,Cameroon,5699664.912
3535,5.137206208,52367,Congo DRC,5701976.456
3733,0.650952549,53158,Congo,5710569.106
3555,6.529959891,52451,Congo DRC,5711034.002
4701,4.44470289,56634,Chad,5714639.992
3577,3.238922188,52544,Cameroon,5719995.624
3351,4.395165311,51646,Congo DRC,5721336.368
5368,6.725288391,59788,Cameroon,5725222.751
2290,0.227031509,47387,Congo,5729601.186
4356,1.506913821,55381,Congo DRC,5732877.84
4677,6.784199785,56564,Cameroon,5744590.908
349,2.35635165,19840,Chad,5744772.421
1606,1.448293719,44578,Congo,5745650.638
4389,0.501977624,55478,Central African Republic,5749812.658
1299,5.645485789,43068,Cameroon,5751719.519
2441,5.882083197,48043,Angola,5759604.797
5104,0.720007545,58337,Congo,5759644.949
410,5.469305429,23702,Angola,5759717.98
3325,6.135378646,51530,Angola,5759788.721
61,3.996439302,3131,Angola,5760824.192
3992,7.01722206,54084,Angola,5761023.938
1068,5.871130844,41213,Angola,5763117.951
3603,5.797651381,52655,Angola,5763251.202
3126,8.094435294,50706,Angola,5766607.987
260,6.247954401,15083,Angola,5766610.664
4110,8.472994393,54508,Cameroon,5769173.72
776,3.611805472,36867,Angola,5771088.249
5109,1.571598338,58376,Central African Republic,5771170.043
3967,6.462750709,53992,Angola,5771301.126
4143,0.291145126,54607,Congo,5774848.965
836,6.986804273,37881,Angola,5777202.25
4529,6.241184361,55977,Cameroon,5779239.625
853,8.225237939,38352,Congo DRC,5784314.27
4884,7.095052573,57426,Congo DRC,5792278.401
3247,1.935556236,51196,Central African Republic,5793256.501
4359,9.140565864,55392,Chad,5794827.886
1183,6.301639615,42336,Congo DRC,5801160.759
530,2.187050051,29425,Cameroon,5807749.679
3574,6.341595663,52533,Congo DRC,5810256.405
1580,2.290007299,44478,Central African Republic,5816455.328
2921,6.044339122,49949,Cameroon,5820329.345
2955,4.081224932,50041,Congo DRC,5820542.95
1232,2.699887262,42655,Congo DRC,5832029.773
2029,4.290756312,46267,Chad,5837215.438
910,6.019749042,39211,Central African Republic,5840740.457
1532,1.439464324,44282,Congo DRC,5844709.372
1932,7.306077632,45900,Cameroon,5846254.939
3141,1.105829967,50752,Congo,5847459.33
2179,6.191666524,46879,Angola,5857034.722
3386,5.572499871,51792,Angola,5857073.342
1439,4.02458324,43818,Angola,5857344.686
2195,6.604444292,46940,Angola,5857931.571
459,0.796045495,26437,Congo,5858572.306
595,2.02636359,31771,Angola,5858757.32
3339,6.810833176,51601,Angola,5859751.892
2111,4.285733206,46591,Angola,5861321.233
4342,7.148560441,55332,Angola,5862668.522
152,8.980791337,8537,Chad,5865000.577
4621,4.927047571,56301,Angola,5865044.639
3083,4.643749893,50546,Angola,5866670.756
2213,0.065553221,47034,Chad,5867601.923
5101,3.052641175,58321,Central African Republic,5868469.072
775,8.190416741,36860,Angola,5869933.935
393,0.056287877,22381,Angola,5871718.241
1082,7.772922216,41370,Cameroon,5873175.975
1423,0.86637785,43747,Congo,5873607.235
541,8.716738025,29890,Angola,5875993.665
4886,8.162449863,57438,Congo DRC,5883226.496
205,0.831387802,11870,Congo,5889800.967
5327,8.518643719,59509,Chad,5890138.811
2793,2.491108098,49469,Central African Republic,5890247.196
3672,7.534569105,52903,Congo DRC,5891330.064
3857,4.726229711,53591,Congo DRC,5900264.987
3598,5.935546232,52631,Chad,5901060.427
3866,0.657833119,53624,Congo,5907138.509
2965,1.758066124,50067,Congo DRC,5909478.269
1355,2.252891768,43366,Central African Republic,5913024.387
3609,6.255287899,52670,Chad,5915582.69
5053,1.004609214,58142,Congo DRC,5919753.149
1376,0.403797958,43489,Congo,5925603.135
3521,1.716302525,52308,Chad,5929875.427
2070,0.941821138,46435,Congo DRC,5931190.385
5473,5.313824428,60383,Central African Republic,5936856.026
3608,8.718578451,52669,Chad,5940951.798
3496,1.128631559,52237,Congo DRC,5943782.73
1140,1.244750063,42004,Congo,5945176.45
1345,6.386115555,43318,Angola,5954357.414
1502,5.516211994,44145,Angola,5954359.052
4619,6.810833176,56293,Angola,5954844.865
2652,5.318014159,48863,Angola,5954968.619
1013,6.631735384,40631,Angola,5956262.979
1772,5.711551308,45266,Angola,5956684.626
3928,0.367405613,53862,Congo DRC,5957521.09
2349,6.324710598,47606,Angola,5958742.823
1460,6.904747865,43951,Angola,5959516.485
5449,9.11189778,60222,Chad,5960954.278
4262,5.459924116,55059,Angola,5962276.432
1204,8.096579118,42446,Angola,5963471.915
1451,3.654113776,43898,Central African Republic,5965838.466
1250,0.368429744,42758,Angola,5966830.758
2288,8.724537835,47378,Chad,5967288.705
797,8.375308257,37147,Angola,5968556.898
1564,0.244937076,44418,Congo DRC,5972394.557
4511,8.061111761,55910,Angola,5974775.65
2162,8.66631156,46792,Angola,5982130.6
2648,5.935546232,48836,Chad,5985590.572
1442,2.005273513,43842,Central African Republic,5987329.39
5408,0.734811227,59994,Congo DRC,5988390.454
1398,7.555680347,43592,Congo DRC,5990375.594
1006,5.113151272,40527,Chad,5994562.681
2661,3.919973578,48909,Congo DRC,5999365.839
1205,0.306171344,42447,Congo DRC,6005494.388
1159,0.684960828,42159,Congo DRC,6008699.239
5204,2.079592401,58860,Central African Republic,6009697.507
1988,5.375364158,46137,Chad,6010975.729
3532,0.410976497,52349,Congo DRC,6018966.459
2259,3.283150233,47244,Congo,6023690.303
1769,0.205488248,45258,Congo DRC,6030358.972
4380,3.548065681,55433,Central African Republic,6033088.68
173,9.046344558,9899,Chad,6035802.392
4347,0.133602041,55353,Congo DRC,6042869.765
4555,6.787311042,56082,Congo DRC,6042960.549
620,6.416818034,32657,Angola,6051564.768
4301,5.985277639,55173,Angola,6051644.549
253,6.707638734,14327,Angola,6051762.274
3034,5.74823185,50349,Angola,6052588.757
4495,6.304242279,55870,Angola,6052782.503
1940,6.771181748,45956,Angola,6054605.331
4537,5.797651381,56012,Angola,6054831.22
4317,0.601209185,55240,Congo DRC,6056490.063
3016,7.866386573,50280,Chad,6057028.761
2268,6.945213318,47282,Angola,6057703.128
13,4.385763788,599,Angola,6057902.511
5357,7.723361362,59711,Chad,6061569.463
1752,7.145319088,45200,Angola,6061889.387
1781,0.956893917,45290,Angola,6061969.913
4368,4.547532115,55408,Congo DRC,6063285.948
4729,7.494050087,56765,Angola,6067169.693
4106,7.88657047,54491,Angola,6073547.944
3383,6.965470658,51785,Angola,6081026.333
3694,4.791344549,52999,Chad,6081176.488
5090,1.858957224,58283,Central African Republic,6084498.678
2865,0.582990725,49731,Congo DRC,6087015.465
545,2.425469193,29928,Chad,6088247.448
4509,4.721182982,55903,Congo DRC,6089414.74
5067,4.093892936,58198,Congo DRC,6098462.997
5431,0.200403062,60113,Congo DRC,6103894.54
5409,3.146554629,60000,Chad,6106278.496
5036,0.905717216,58061,Central African Republic,6106469.721
1522,2.259876317,44243,Congo DRC,6107918.971
47,0.497784429,2288,Congo DRC,6118182.398
2121,2.338035721,46639,Congo DRC,6121831.161
347,2.043030957,19825,Central African Republic,6129432.878
2539,0.186810421,48415,Congo DRC,6129534.867
578,9.308557444,30992,Chad,6130799.477
4022,6.346096956,54204,Congo DRC,6140808.377
3227,6.488863544,51099,Angola,6148647.874
1613,6.389305466,44608,Angola,6148682.23
1404,6.929652648,43633,Angola,6148928.57
3311,5.08863629,51453,Angola,6149308.586
2919,6.891821111,49936,Angola,6150204.107
3631,5.240454435,52783,Angola,6150931.465
2479,6.892598065,48204,Angola,6152518.671
3972,4.06130275,54007,Central African Republic,6153218.332
4077,4.334166567,54401,Angola,6153546.347
3262,0.428639882,51268,Congo DRC,6155478.06
4736,6.610997025,56783,Angola,6155880.584
2338,8.152436993,47577,Chad,6156010.391
105,0.506590897,5558,Angola,6157132.661
3270,7.087939521,51295,Angola,6160296.627
4588,5.63838073,56177,Congo DRC,6160807.775
4041,6.969733907,54281,Angola,6165771.995
2432,0.183702807,47997,Congo DRC,6170050.174
3064,7.471121851,50471,Angola,6172310.28
