FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
12857,1,5885996306,0.005348789,0.005348789,0,0.005348789,0,0.005348789
12897,2,11771992612,0.008439804,0.008683955,0.000244151,0.00856188,0.000122075,0.01712376
13106,2,11771992612,-0.001866224,-0.001822037,4.42E-05,-0.00184413,2.21E-05,-0.003688261
13134,1,5885996306,0.007591989,0.007591989,0,0.007591989,0,0.007591989
13172,1,5885996306,0.02241426,0.02241426,0,0.02241426,0,0.02241426
13231,1,5885996306,0.007182674,0.007182674,0,0.007182674,0,0.007182674
13429,1,5885996306,0.020495288,0.020495288,0,0.020495288,0,0.020495288
13537,1,5885996306,-0.001970064,-0.001970064,0,-0.001970064,0,-0.001970064
13629,1,5885996306,0.011038488,0.011038488,0,0.011038488,0,0.011038488
13670,1,5885996306,-0.001296968,-0.001296968,0,-0.001296968,0,-0.001296968
13778,1,5885996306,0.010117024,0.010117024,0,0.010117024,0,0.010117024
13781,1,5885996306,-0.001726764,-0.001726764,0,-0.001726764,0,-0.001726764
13830,4,23543985225,0.02036917,0.020540122,0.000170952,0.020455066,6.09E-05,0.081820263
13892,1,5885996306,-0.00598648,-0.00598648,0,-0.00598648,0,-0.00598648
13947,1,5885996306,0.008166139,0.008166139,0,0.008166139,0,0.008166139
13959,1,5885996306,0.006656336,0.006656336,0,0.006656336,0,0.006656336
14064,2,11771992612,0.010648519,0.010696277,4.78E-05,0.010672398,2.39E-05,0.021344796
14077,1,5885996306,0.010660883,0.010660883,0,0.010660883,0,0.010660883
14095,2,11771992612,0.011473324,0.011577604,0.00010428,0.011525464,5.21E-05,0.023050928
14126,1,5885996306,0.008175144,0.008175144,0,0.008175144,0,0.008175144
14183,1,5885996306,0.012741074,0.012741074,0,0.012741074,0,0.012741074
14187,1,5885996306,0.015038048,0.015038048,0,0.015038048,0,0.015038048
14193,2,11771992612,0.020531073,0.020543093,1.20E-05,0.020537083,6.01E-06,0.041074166
14304,2,11771992612,-0.00182673,-0.001786893,3.98E-05,-0.001806812,1.99E-05,-0.003613623
14327,1,5885996306,0.021320827,0.021320827,0,0.021320827,0,0.021320827
14339,2,11771992612,-0.001566814,-0.001497142,6.97E-05,-0.001531978,3.48E-05,-0.003063956
14355,1,5885996306,0.005363461,0.005363461,0,0.005363461,0,0.005363461
14367,1,5885996306,-0.000811832,-0.000811832,0,-0.000811832,0,-0.000811832
14381,4,23543985225,0.020983674,0.021097947,0.000114273,0.021041873,4.04E-05,0.084167494
14389,2,11771992612,0.018863726,0.018874636,1.09E-05,0.018869181,5.45E-06,0.037738362
14445,2,11771992612,-0.000945511,-0.000860145,8.54E-05,-0.000902828,4.27E-05,-0.001805656
14479,1,5885996306,0.005296086,0.005296086,0,0.005296086,0,0.005296086
14547,1,5885996306,0.011882165,0.011882165,0,0.011882165,0,0.011882165
14704,1,5885996306,0.01105738,0.01105738,0,0.01105738,0,0.01105738
15016,1,5885996306,-0.001885011,-0.001885011,0,-0.001885011,0,-0.001885011
15035,2,11771992612,-0.001129731,-0.001058281,7.15E-05,-0.001094006,3.57E-05,-0.002188012
15083,2,11771992612,0.021312436,0.021334907,2.25E-05,0.021323672,1.12E-05,0.042647343
15216,1,5885996306,0.012891539,0.012891539,0,0.012891539,0,0.012891539
15260,1,5885996306,0.019963047,0.019963047,0,0.019963047,0,0.019963047
15292,1,5885996306,0.017967112,0.017967112,0,0.017967112,0,0.017967112
15329,2,11771992612,0.010139268,0.01047276,0.000333492,0.010306014,0.000166746,0.020612027
15346,1,5885996306,0.021127064,0.021127064,0,0.021127064,0,0.021127064
15414,1,5885996306,0.010555493,0.010555493,0,0.010555493,0,0.010555493
15448,1,5885996306,-0.002751014,-0.002751014,0,-0.002751014,0,-0.002751014
15477,1,5885996306,0.006761818,0.006761818,0,0.006761818,0,0.006761818
15493,1,5885996306,0.012165634,0.012165634,0,0.012165634,0,0.012165634
15623,2,11771992612,0.010186079,0.010220434,3.44E-05,0.010203256,1.72E-05,0.020406513
15793,1,5885996306,0.009069519,0.009069519,0,0.009069519,0,0.009069519
15838,1,5885996306,0.012836913,0.012836913,0,0.012836913,0,0.012836913
15857,1,5885996306,0.014029527,0.014029527,0,0.014029527,0,0.014029527
15917,2,11771992612,0.022080511,0.022116283,3.58E-05,0.022098397,1.79E-05,0.044196794
