Order_Mean,FISHNET_ID,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1925,58354,1,5885996306,0.017553763,0.017553763,0,0.017553763,0,0.017553763
1926,50709,2,11771992612,0.017499723,0.017605521,0.000105798,0.017552622,5.28991E-05,0.035105243
1927,68092,1,5885996306,0.017551607,0.017551607,0,0.017551607,0,0.017551607
1928,43123,1,5885996306,0.017547969,0.017547969,0,0.017547969,0,0.017547969
1929,3820,2,11771992612,0.017518891,0.017576722,5.78314E-05,0.017547807,2.89157E-05,0.035095613
1930,66106,1,5885996306,0.017541485,0.017541485,0,0.017541485,0,0.017541485
1931,68729,1,5885996306,0.017540772,0.017540772,0,0.017540772,0,0.017540772
1932,38453,1,5885996306,0.017540723,0.017540723,0,0.017540723,0,0.017540723
1933,76803,1,5885996306,0.017539838,0.017539838,0,0.017539838,0,0.017539838
1934,45056,1,5885996306,0.01753909,0.01753909,0,0.01753909,0,0.01753909
1935,69090,1,5885996306,0.017539073,0.017539073,0,0.017539073,0,0.017539073
1936,57027,1,5885996306,0.017538836,0.017538836,0,0.017538836,0,0.017538836
1937,56426,1,5885996306,0.017537171,0.017537171,0,0.017537171,0,0.017537171
1938,64114,1,5885996306,0.017535852,0.017535852,0,0.017535852,0,0.017535852
1939,58280,1,5885996306,0.017535461,0.017535461,0,0.017535461,0,0.017535461
1940,68238,1,5885996306,0.017534235,0.017534235,0,0.017534235,0,0.017534235
1941,50199,1,5885996306,0.017524702,0.017524702,0,0.017524702,0,0.017524702
1942,60349,2,11771992612,0.017494889,0.017554101,5.92116E-05,0.017524495,2.96058E-05,0.03504899
1943,65734,2,11771992612,0.017452976,0.017592233,0.000139257,0.017522604,6.96285E-05,0.035045208
1944,63110,1,5885996306,0.017520923,0.017520923,0,0.017520923,0,0.017520923
1945,59256,1,5885996306,0.017519411,0.017519411,0,0.017519411,0,0.017519411
1946,55525,1,5885996306,0.017518463,0.017518463,0,0.017518463,0,0.017518463
1947,37514,1,5885996306,0.017514747,0.017514747,0,0.017514747,0,0.017514747
1948,51115,2,11771992612,0.017481113,0.017547725,6.66119E-05,0.017514419,3.3306E-05,0.035028838
1949,57919,2,11771992612,0.01744652,0.017581074,0.000134554,0.017513797,6.72769E-05,0.035027593
1950,61621,1,5885996306,0.017513644,0.017513644,0,0.017513644,0,0.017513644
1951,58955,1,5885996306,0.017509975,0.017509975,0,0.017509975,0,0.017509975
1952,68816,2,11771992612,0.017481655,0.017536258,5.46034E-05,0.017508957,2.73017E-05,0.035017913
1953,17883,1,5885996306,0.017508751,0.017508751,0,0.017508751,0,0.017508751
1954,53730,1,5885996306,0.017505573,0.017505573,0,0.017505573,0,0.017505573
1955,55148,1,5885996306,0.017505422,0.017505422,0,0.017505422,0,0.017505422
1956,66493,2,11771992612,0.017429706,0.017580777,0.000151072,0.017505242,7.55358E-05,0.035010483
1957,68838,1,5885996306,0.017504353,0.017504353,0,0.017504353,0,0.017504353
1958,52720,1,5885996306,0.017503763,0.017503763,0,0.017503763,0,0.017503763
1959,46416,2,11771992612,0.017473305,0.017525049,5.17443E-05,0.017499177,2.58721E-05,0.034998354
1960,72344,1,5885996306,0.017496563,0.017496563,0,0.017496563,0,0.017496563
1961,61966,1,5885996306,0.017495997,0.017495997,0,0.017495997,0,0.017495997
1962,8173,2,11771992612,0.0174518,0.017538337,8.65366E-05,0.017495069,4.32683E-05,0.034990137
1963,59354,1,5885996306,0.017494772,0.017494772,0,0.017494772,0,0.017494772
1964,59716,2,11771992612,0.017465325,0.017523704,5.8379E-05,0.017494515,2.91895E-05,0.034989029
1965,77221,1,5885996306,0.017494434,0.017494434,0,0.017494434,0,0.017494434
1966,62810,1,5885996306,0.017493919,0.017493919,0,0.017493919,0,0.017493919
1967,63499,1,5885996306,0.01749276,0.01749276,0,0.01749276,0,0.01749276
1968,46791,1,5885996306,0.0174927,0.0174927,0,0.0174927,0,0.0174927
1969,64045,1,5885996306,0.017490827,0.017490827,0,0.017490827,0,0.017490827
1970,58326,1,5885996306,0.017490124,0.017490124,0,0.017490124,0,0.017490124
1971,48246,2,11771992612,0.017479599,0.017499551,1.99527E-05,0.017489575,9.97633E-06,0.03497915
1972,63159,2,11771992612,0.017486395,0.017490881,4.48525E-06,0.017488638,2.24262E-06,0.034977276
1973,41244,1,5885996306,0.017488003,0.017488003,0,0.017488003,0,0.017488003
1974,58949,2,11771992612,0.01745506,0.017516199,6.11395E-05,0.01748563,3.05697E-05,0.03497126
1975,67381,1,5885996306,0.017484803,0.017484803,0,0.017484803,0,0.017484803
1976,41092,1,5885996306,0.017484151,0.017484151,0,0.017484151,0,0.017484151
1977,53720,2,11771992612,0.017453738,0.017512694,5.89564E-05,0.017483216,2.94782E-05,0.034966432
1978,61852,2,11771992612,0.017405028,0.01756129,0.000156263,0.017483159,7.81314E-05,0.034966318
1979,59128,1,5885996306,0.017481485,0.017481485,0,0.017481485,0,0.017481485
1980,53280,1,5885996306,0.017481133,0.017481133,0,0.017481133,0,0.017481133
1981,62513,1,5885996306,0.017480377,0.017480377,0,0.017480377,0,0.017480377
1982,66213,2,11771992612,0.017408825,0.017544366,0.000135541,0.017476596,6.77705E-05,0.034953192
1983,64341,2,11771992612,0.017405408,0.017543234,0.000137826,0.017474321,6.89132E-05,0.034948641
1984,49576,1,5885996306,0.017473847,0.017473847,0,0.017473847,0,0.017473847
1985,69103,1,5885996306,0.017471042,0.017471042,0,0.017471042,0,0.017471042
1986,54355,1,5885996306,0.017470291,0.017470291,0,0.017470291,0,0.017470291
1987,54363,1,5885996306,0.017469944,0.017469944,0,0.017469944,0,0.017469944
1988,63139,2,11771992612,0.017464051,0.017472239,8.18819E-06,0.017468145,4.09409E-06,0.03493629
1989,68385,2,11771992612,0.017389219,0.017546438,0.000157218,0.017467828,7.86092E-05,0.034935657
1990,61544,1,5885996306,0.01746718,0.01746718,0,0.01746718,0,0.01746718
1991,53084,4,23543985225,0.017366132,0.017553583,0.000187451,0.017460967,6.65537E-05,0.069843868
1992,66312,1,5885996306,0.017456865,0.017456865,0,0.017456865,0,0.017456865
1993,64253,1,5885996306,0.017456453,0.017456453,0,0.017456453,0,0.017456453
1994,56988,1,5885996306,0.01745636,0.01745636,0,0.01745636,0,0.01745636
1995,54396,1,5885996306,0.017455071,0.017455071,0,0.017455071,0,0.017455071
1996,59056,2,11771992612,0.017394759,0.017503534,0.000108775,0.017449146,5.43874E-05,0.034898292
1997,56472,2,11771992612,0.017413585,0.017484451,7.08662E-05,0.017449018,3.54331E-05,0.034898035
1998,58684,1,5885996306,0.01744587,0.01744587,0,0.01744587,0,0.01744587
1999,61605,1,5885996306,0.017445311,0.017445311,0,0.017445311,0,0.017445311
2000,67986,2,11771992612,0.017416082,0.017468985,5.29028E-05,0.017442534,2.64514E-05,0.034885067
2001,65347,1,5885996306,0.017441694,0.017441694,0,0.017441694,0,0.017441694
2002,72640,1,5885996306,0.017441435,0.017441435,0,0.017441435,0,0.017441435
2003,51982,1,5885996306,0.017440215,0.017440215,0,0.017440215,0,0.017440215
2004,6229,1,5885996306,0.017439421,0.017439421,0,0.017439421,0,0.017439421
2005,57514,2,11771992612,0.017393025,0.017479872,8.68477E-05,0.017436448,4.34238E-05,0.034872897
2006,44137,1,5885996306,0.017432034,0.017432034,0,0.017432034,0,0.017432034
2007,73650,1,5885996306,0.017429354,0.017429354,0,0.017429354,0,0.017429354
2008,51715,1,5885996306,0.017428963,0.017428963,0,0.017428963,0,0.017428963
2009,58411,1,5885996306,0.017428141,0.017428141,0,0.017428141,0,0.017428141
2010,38442,1,5885996306,0.017428061,0.017428061,0,0.017428061,0,0.017428061
2011,60420,1,5885996306,0.017427893,0.017427893,0,0.017427893,0,0.017427893
2012,44912,1,5885996306,0.017426621,0.017426621,0,0.017426621,0,0.017426621
2013,44346,1,5885996306,0.017426036,0.017426036,0,0.017426036,0,0.017426036
2014,57692,2,11771992612,0.017355714,0.017495757,0.000140043,0.017425735,7.00215E-05,0.034851471
2015,62609,1,5885996306,0.017425098,0.017425098,0,0.017425098,0,0.017425098
2016,66747,2,11771992612,0.017345479,0.017502557,0.000157079,0.017424018,7.85394E-05,0.034848036
2017,55537,4,23543985225,0.01727978,0.01757884,0.000299061,0.017423298,0.000129233,0.069693191
2018,64901,1,5885996306,0.017423084,0.017423084,0,0.017423084,0,0.017423084
2019,62536,1,5885996306,0.017422672,0.017422672,0,0.017422672,0,0.017422672
2020,63880,1,5885996306,0.017420672,0.017420672,0,0.017420672,0,0.017420672
2021,60435,1,5885996306,0.017418412,0.017418412,0,0.017418412,0,0.017418412
2022,70465,2,11771992612,0.017350258,0.017484639,0.000134381,0.017417449,6.71903E-05,0.034834897
2023,49203,1,5885996306,0.01741286,0.01741286,0,0.01741286,0,0.01741286
2024,67408,2,11771992612,0.017381996,0.017443445,6.14487E-05,0.01741272,3.07243E-05,0.03482544
2025,55945,1,5885996306,0.017412202,0.017412202,0,0.017412202,0,0.017412202
2026,49277,1,5885996306,0.01741205,0.01741205,0,0.01741205,0,0.01741205
2027,66825,1,5885996306,0.017410798,0.017410798,0,0.017410798,0,0.017410798
2028,57225,1,5885996306,0.017409397,0.017409397,0,0.017409397,0,0.017409397
2029,65973,1,5885996306,0.017409278,0.017409278,0,0.017409278,0,0.017409278
2030,46597,1,5885996306,0.017409017,0.017409017,0,0.017409017,0,0.017409017
2031,63972,2,11771992612,0.017379062,0.01743689,5.78277E-05,0.017407976,2.89138E-05,0.034815952
2032,61475,1,5885996306,0.017407037,0.017407037,0,0.017407037,0,0.017407037
2033,63439,1,5885996306,0.017406372,0.017406372,0,0.017406372,0,0.017406372
2034,55431,1,5885996306,0.017406041,0.017406041,0,0.017406041,0,0.017406041
2035,41571,4,23543985225,0.017319048,0.017510623,0.000191575,0.017405781,6.95638E-05,0.069623124
2036,70611,1,5885996306,0.017405026,0.017405026,0,0.017405026,0,0.017405026
2037,70884,2,11771992612,0.017374014,0.017434491,6.04764E-05,0.017404253,3.02382E-05,0.034808505
2038,37796,1,5885996306,0.01740412,0.01740412,0,0.01740412,0,0.01740412
2039,8782,2,11771992612,0.017356733,0.01745142,9.46876E-05,0.017404077,4.73438E-05,0.034808153
2040,53856,1,5885996306,0.017402522,0.017402522,0,0.017402522,0,0.017402522
2041,70996,1,5885996306,0.017400796,0.017400796,0,0.017400796,0,0.017400796
2042,64533,1,5885996306,0.017398562,0.017398562,0,0.017398562,0,0.017398562
2043,60055,1,5885996306,0.01739431,0.01739431,0,0.01739431,0,0.01739431
2044,50222,1,5885996306,0.017394168,0.017394168,0,0.017394168,0,0.017394168
2045,74880,1,5885996306,0.017393932,0.017393932,0,0.017393932,0,0.017393932
2046,48661,1,5885996306,0.017393213,0.017393213,0,0.017393213,0,0.017393213
2047,46935,1,5885996306,0.017393002,0.017393002,0,0.017393002,0,0.017393002
2048,55499,1,5885996306,0.017390659,0.017390659,0,0.017390659,0,0.017390659
2049,49452,1,5885996306,0.017382927,0.017382927,0,0.017382927,0,0.017382927
2050,57288,2,11771992612,0.017314821,0.017449366,0.000134544,0.017382094,6.72722E-05,0.034764187
2051,78333,2,11771992612,0.017311618,0.017451381,0.000139764,0.0173815,6.98818E-05,0.034762999
2052,43665,2,11771992612,0.017349057,0.017404174,5.51175E-05,0.017376616,2.75588E-05,0.034753231
2053,43015,1,5885996306,0.017376328,0.017376328,0,0.017376328,0,0.017376328
2054,58548,2,11771992612,0.017362934,0.017375911,1.2977E-05,0.017369422,6.48852E-06,0.034738844
2055,61027,1,5885996306,0.01736732,0.01736732,0,0.01736732,0,0.01736732
2056,63131,2,11771992612,0.01734723,0.017382387,3.51574E-05,0.017364808,1.75787E-05,0.034729617
2057,70341,1,5885996306,0.017363472,0.017363472,0,0.017363472,0,0.017363472
2058,48712,1,5885996306,0.017359901,0.017359901,0,0.017359901,0,0.017359901
2059,64646,2,11771992612,0.017287532,0.017428216,0.000140684,0.017357874,7.03419E-05,0.034715747
2060,48309,1,5885996306,0.017357441,0.017357441,0,0.017357441,0,0.017357441
2061,69198,2,11771992612,0.017290328,0.017420277,0.000129949,0.017355302,6.49747E-05,0.034710605
2062,70885,1,5885996306,0.017354811,0.017354811,0,0.017354811,0,0.017354811
2063,62786,1,5885996306,0.01734877,0.01734877,0,0.01734877,0,0.01734877
2064,63455,1,5885996306,0.017347358,0.017347358,0,0.017347358,0,0.017347358
2065,23661,1,5885996306,0.01734565,0.01734565,0,0.01734565,0,0.01734565
2066,65746,2,11771992612,0.017318292,0.017372334,5.40428E-05,0.017345313,2.70214E-05,0.034690626
2067,42957,4,23543985225,0.017234053,0.01745178,0.000217726,0.017343101,8.50045E-05,0.069372404
2068,44890,2,11771992612,0.017308148,0.017376371,6.82231E-05,0.017342259,3.41116E-05,0.034684518
2069,60158,2,11771992612,0.017273407,0.017410211,0.000136804,0.017341809,6.84019E-05,0.034683619
2070,68592,1,5885996306,0.017341644,0.017341644,0,0.017341644,0,0.017341644
2071,65992,2,11771992612,0.017309399,0.01737095,6.15511E-05,0.017340175,3.07756E-05,0.03468035
2072,9585,2,11771992612,0.01726909,0.017407121,0.000138031,0.017338105,6.90157E-05,0.034676211
2073,47073,1,5885996306,0.017337529,0.017337529,0,0.017337529,0,0.017337529
2074,26611,1,5885996306,0.017334798,0.017334798,0,0.017334798,0,0.017334798
2075,34361,2,11771992612,0.017262632,0.017404791,0.000142159,0.017333711,7.10795E-05,0.034667423
2076,64940,1,5885996306,0.017333038,0.017333038,0,0.017333038,0,0.017333038
2077,58192,1,5885996306,0.017331179,0.017331179,0,0.017331179,0,0.017331179
2078,66859,1,5885996306,0.017330443,0.017330443,0,0.017330443,0,0.017330443
2079,56158,1,5885996306,0.017330335,0.017330335,0,0.017330335,0,0.017330335
2080,63843,2,11771992612,0.017316811,0.017339494,2.26833E-05,0.017328152,1.13416E-05,0.034656305
2081,41877,2,11771992612,0.01725743,0.017395794,0.000138365,0.017326612,6.91824E-05,0.034653224
2082,40930,1,5885996306,0.017324723,0.017324723,0,0.017324723,0,0.017324723
2083,48047,2,11771992612,0.017291809,0.017356785,6.49765E-05,0.017324297,3.24883E-05,0.034648594
2084,63673,1,5885996306,0.017323641,0.017323641,0,0.017323641,0,0.017323641
2085,56900,1,5885996306,0.017323537,0.017323537,0,0.017323537,0,0.017323537
2086,67119,2,11771992612,0.017290469,0.017355315,6.48461E-05,0.017322892,3.24231E-05,0.034645785
2087,62832,1,5885996306,0.017321892,0.017321892,0,0.017321892,0,0.017321892
2088,46361,1,5885996306,0.017321447,0.017321447,0,0.017321447,0,0.017321447
2089,58680,1,5885996306,0.017319897,0.017319897,0,0.017319897,0,0.017319897
2090,53523,2,11771992612,0.017274559,0.017357059,8.25003E-05,0.017315809,4.12501E-05,0.034631617
2091,56497,1,5885996306,0.017315689,0.017315689,0,0.017315689,0,0.017315689
2092,67743,1,5885996306,0.017313585,0.017313585,0,0.017313585,0,0.017313585
2093,66824,1,5885996306,0.017313123,0.017313123,0,0.017313123,0,0.017313123
2094,50938,2,11771992612,0.017270865,0.01735384,8.29753E-05,0.017312353,4.14876E-05,0.034624705
2095,47633,1,5885996306,0.017312255,0.017312255,0,0.017312255,0,0.017312255
2096,43655,2,11771992612,0.017240126,0.0173805,0.000140375,0.017310313,7.01873E-05,0.034620626
2097,60690,1,5885996306,0.017310077,0.017310077,0,0.017310077,0,0.017310077
2098,55528,2,11771992612,0.017282482,0.017330915,4.84325E-05,0.017306698,2.42162E-05,0.034613397
2099,51035,1,5885996306,0.017302729,0.017302729,0,0.017302729,0,0.017302729
2100,60221,2,11771992612,0.017264389,0.017331243,6.68541E-05,0.017297816,3.3427E-05,0.034595631
2101,44182,1,5885996306,0.017296413,0.017296413,0,0.017296413,0,0.017296413
2102,51772,1,5885996306,0.01729326,0.01729326,0,0.01729326,0,0.01729326
2103,63153,1,5885996306,0.017291227,0.017291227,0,0.017291227,0,0.017291227
2104,50333,2,11771992612,0.017224606,0.017351985,0.000127379,0.017288296,6.36894E-05,0.034576591
2105,53045,1,5885996306,0.017287988,0.017287988,0,0.017287988,0,0.017287988
2106,68213,1,5885996306,0.017285325,0.017285325,0,0.017285325,0,0.017285325
2107,76491,2,11771992612,0.017213024,0.017355885,0.000142861,0.017284455,7.14306E-05,0.03456891
2108,50034,2,11771992612,0.017253531,0.017312206,5.86752E-05,0.017282869,2.93376E-05,0.034565737
2109,68198,2,11771992612,0.017208166,0.017356193,0.000148026,0.01728218,7.40131E-05,0.034564359
2110,73418,2,11771992612,0.017214261,0.017349593,0.000135332,0.017281927,6.76662E-05,0.034563854
2111,52578,1,5885996306,0.017281421,0.017281421,0,0.017281421,0,0.017281421
2112,59673,2,11771992612,0.01721378,0.017349005,0.000135224,0.017281393,6.76122E-05,0.034562785
2113,61391,2,11771992612,0.01692654,0.0176348,0.00070826,0.01728067,0.00035413,0.03456134
2114,56073,1,5885996306,0.017279452,0.017279452,0,0.017279452,0,0.017279452
2115,59450,1,5885996306,0.017277831,0.017277831,0,0.017277831,0,0.017277831
2116,69138,1,5885996306,0.017277019,0.017277019,0,0.017277019,0,0.017277019
2117,67834,1,5885996306,0.017276743,0.017276743,0,0.017276743,0,0.017276743
2118,47597,1,5885996306,0.017276485,0.017276485,0,0.017276485,0,0.017276485
2119,48735,2,11771992612,0.017253144,0.017296944,4.38001E-05,0.017275044,2.19001E-05,0.034550088
2120,76681,1,5885996306,0.017272342,0.017272342,0,0.017272342,0,0.017272342
2121,65624,1,5885996306,0.017268941,0.017268941,0,0.017268941,0,0.017268941
2122,69980,2,11771992612,0.017237248,0.017298779,6.15306E-05,0.017268013,3.07653E-05,0.034536026
2123,63147,1,5885996306,0.01726635,0.01726635,0,0.01726635,0,0.01726635
2124,64273,1,5885996306,0.017265875,0.017265875,0,0.017265875,0,0.017265875
2125,50696,1,5885996306,0.017265037,0.017265037,0,0.017265037,0,0.017265037
2126,50660,1,5885996306,0.017262235,0.017262235,0,0.017262235,0,0.017262235
2127,50201,1,5885996306,0.01726174,0.01726174,0,0.01726174,0,0.01726174
2128,65225,2,11771992612,0.017240586,0.017281229,4.06429E-05,0.017260907,2.03215E-05,0.034521814
2129,3705,1,5885996306,0.017259814,0.017259814,0,0.017259814,0,0.017259814
2130,45122,1,5885996306,0.01725788,0.01725788,0,0.01725788,0,0.01725788
2131,55820,1,5885996306,0.017257405,0.017257405,0,0.017257405,0,0.017257405
2132,60844,1,5885996306,0.017256934,0.017256934,0,0.017256934,0,0.017256934
2133,65600,2,11771992612,0.017175943,0.017336898,0.000160955,0.01725642,8.04774E-05,0.03451284
2134,43710,2,11771992612,0.017201455,0.017310694,0.000109239,0.017256075,5.46193E-05,0.034512149
2135,59556,1,5885996306,0.017253188,0.017253188,0,0.017253188,0,0.017253188
2136,56762,2,11771992612,0.017181884,0.017315323,0.000133438,0.017248604,6.6719E-05,0.034497207
2137,70729,1,5885996306,0.017248379,0.017248379,0,0.017248379,0,0.017248379
2138,61989,1,5885996306,0.017247271,0.017247271,0,0.017247271,0,0.017247271
2139,52935,1,5885996306,0.017247142,0.017247142,0,0.017247142,0,0.017247142
2140,70382,2,11771992612,0.01717546,0.01731745,0.000141989,0.017246455,7.09947E-05,0.03449291
2141,52987,2,11771992612,0.017208053,0.017276356,6.83032E-05,0.017242204,3.41516E-05,0.034484409
2142,59629,1,5885996306,0.017241843,0.017241843,0,0.017241843,0,0.017241843
2143,35272,2,11771992612,0.017168602,0.017312283,0.000143681,0.017240442,7.18404E-05,0.034480885
2144,50878,2,11771992612,0.017201675,0.017277105,7.54297E-05,0.01723939,3.77148E-05,0.03447878
2145,60777,2,11771992612,0.017208679,0.017266234,5.75557E-05,0.017237457,2.87779E-05,0.034474913
2146,72399,1,5885996306,0.017233601,0.017233601,0,0.017233601,0,0.017233601
2147,48997,2,11771992612,0.017218946,0.017237224,1.82781E-05,0.017228085,9.13907E-06,0.034456169
2148,48652,1,5885996306,0.017226897,0.017226897,0,0.017226897,0,0.017226897
2149,78911,1,5885996306,0.017226852,0.017226852,0,0.017226852,0,0.017226852
2150,48926,1,5885996306,0.017225068,0.017225068,0,0.017225068,0,0.017225068
2151,72971,2,11771992612,0.017155593,0.017291026,0.000135433,0.01722331,6.77165E-05,0.034446619
2152,69061,1,5885996306,0.017221894,0.017221894,0,0.017221894,0,0.017221894
2153,38459,2,11771992612,0.017193101,0.017246265,5.31636E-05,0.017219683,2.65818E-05,0.034439366
